order_item_id,order_id,menu_item_id,quantity,unit_price_inr,discount_amount_inr,line_total_inr
36621,19601,40,5,909.32,250.13,4296.47
36622,29547,210,1,590.85,73.71,517.14
36623,9522,44,1,242.21,30.3,211.91
36624,22548,80,4,913.67,338.56,3316.12
36625,11030,105,4,249.27,212.12,784.96
36626,11699,126,5,202.97,113.66,901.19
36627,14642,16,6,396.94,446.86,1934.78
36628,13267,94,5,614.76,472.41,2601.39
36629,30356,144,4,441.23,307.74,1457.18
36630,16340,112,2,275.61,74.36,476.86
36631,4513,146,5,721.39,727.7,2879.25
36632,25745,231,6,623.96,132.71,3611.05
36633,6367,15,1,323.29,47.57,275.72
36634,16168,193,4,735.44,556.64,2385.12
36635,10189,39,3,420.03,284.64,975.45
36636,24334,88,3,207.9,73.1,550.6
36637,6965,141,6,161.61,128.27,841.39
36638,14452,173,5,830.78,155.51,3998.39
36639,5318,143,5,88.77,88.06,355.79
36640,27861,108,5,238.77,205.7,988.15
36641,7595,135,4,835.93,96.94,3246.78
36642,7448,133,5,875.97,213.13,4166.72
36643,8653,201,3,460.84,133.85,1248.67
36644,11513,197,3,355.65,260.15,806.8
36645,20860,6,3,177.44,50.26,482.06
36646,8835,69,6,908.61,55.35,5396.31
36647,31422,143,3,592.04,277.7,1498.42
36648,23194,232,3,692.5,37.73,2039.77
36649,10143,207,4,101.73,62.18,344.74
36650,11916,85,3,867.29,575.51,2026.36
36651,27265,72,3,680.64,157.77,1884.15
36652,26675,168,5,667.99,577.6,2762.35
36653,19552,75,4,350.19,182.9,1217.86
36654,21986,223,2,765.22,40.78,1489.66
36655,24119,205,4,636.68,613.06,1933.66
36656,20905,134,3,379.15,82.24,1055.21
36657,9853,152,-2,438.44,161.33,3890.35
36658,16091,114,4,235.64,144.76,797.8
36659,6618,238,3,846.19,304.32,2234.25
36660,24852,16,3,481.83,266.21,1179.28
36661,5811,237,4,677.83,224.08,2487.24
36662,7582,14,2,421.67,181.07,662.27
36663,999999,99999,-3,832.27,605.92,11303.75
36664,1257,149,5,756.01,103.42,3676.63
36665,8683,3,5,652.35,265.14,2996.61
36666,18593,197,1,411.44,59.83,351.61
36667,30395,212,4,624.03,300.82,2195.3
36668,19742,75,5,454.15,279.56,1991.19
36669,25059,117,4,68.87,40.29,235.19
36670,9304,62,3,695.64,239.42,1847.5
36671,1731,203,3,850.32,428.46,2122.5
36672,999999,99999,-1,866.19,201.59,2716.15
36673,29016,7,5,365.85,149.31,1679.94
36674,8459,183,6,662.05,916.36,3055.94
36675,13423,137,6,325.17,324.75,1626.27
36676,2678,205,1,619.18,137.77,481.41
36677,1513,29,4,290.63,0.58,1161.94
36678,9457,17,2,942.22,31.89,1852.55
36679,17221,77,3,484.11,263.27,1189.06
36680,6857,183,2,208.85,96.56,321.14
36681,22356,191,2,463.52,28.85,898.19
36682,28021,82,4,389.96,146.03,1413.81
36683,9474,73,5,262.86,272.13,1042.17
36684,3765,43,2,121.69,21.82,221.56
36685,17900,12,3,387.18,166.8,994.74
36686,7705,233,1,500.97,120.29,380.68
36687,25339,12,6,551.67,293.24,3016.78
36688,15085,84,5,124.11,50.33,570.22
36689,12918,125,3,161.46,32.25,452.13
36690,31008,152,4,751.47,163.33,2842.55
36691,5440,22,6,156.17,222.06,714.96
36692,22631,191,2,299.87,16.56,583.18
36693,24474,22,1,460.03,48.48,411.55
36694,23413,154,2,240.3,28.58,452.02
36695,6419,115,4,389.02,150.18,1405.9
36696,999999,99999,-5,741.46,185.58,20022.68
36697,1859,83,4,887.8,210.78,3340.42
36698,9846,141,2,399.86,70.81,728.91
36699,11352,109,6,686.44,431.03,3687.61
36700,3540,134,2,503.02,164.93,841.11
36701,24673,227,1,556.77,53.83,502.94
36702,3771,53,5,375.29,211.87,1664.58
36703,11977,117,4,305.04,184.89,1035.27
36704,7578,148,5,772.7,140.74,3722.76
36705,13843,67,5,285.04,317.68,1107.52
36706,18039,194,3,764.25,447.78,1844.97
36707,999999,99999,-6,624.95,860.04,10277.23
36708,5185,46,4,634.43,98.46,2439.26
36709,999999,99999,-2,834.15,100.94,5946.2
36710,999999,99999,-2,787.38,328.71,3956.56
36711,29223,164,4,644.51,,2145.09
36712,5596,69,1,85.39,2.95,82.44
36713,12175,87,1,458.47,80.26,378.21
36714,21185,10,5,422.67,323.83,1789.52
36715,317,68,6,488.93,413.36,2520.22
36716,17493,67,6,93.51,50.01,511.05
36717,16006,11,1,921.45,129.86,791.59
36718,30272,107,6,472.55,147.09,2688.21
36719,7081,186,4,411.9,352.06,1295.54
36720,7819,220,5,908.38,611.23,3930.67
36721,12518,235,2,135.62,66.28,204.96
36722,14593,218,5,568.85,563.73,2280.52
36723,16950,104,2,494.37,218.49,770.25
36724,31350,102,1,801.5,180.72,620.78
36725,25473,44,5,436.82,477.97,1706.13
36726,588,225,3,605.46,302.63,1513.75
36727,24210,32,4,275.3,13.71,1087.49
36728,7789,36,1,758.78,108.35,650.43
36729,141,15,1,403.5,64.0,339.5
36730,9772,156,5,907.64,553.09,3985.11
36731,15093,66,4,679.19,377.97,2338.79
36732,17543,131,3,282.98,164.29,684.65
36733,11415,79,4,713.2,327.13,2525.67
36734,12049,175,5,481.11,374.04,2031.51
36735,31059,118,5,401.57,14.17,1993.68
36736,19189,130,3,243.94,110.77,621.05
36737,13064,154,2,267.7,133.64,401.76
36738,12235,17,4,699.92,129.4,2670.28
36739,2167,176,2,275.58,117.19,433.97
36740,27008,102,-5,375.83,81.47,6082.21
36741,20547,58,5,313.42,157.97,1409.13
36742,19484,74,6,621.77,617.53,3113.09
36743,23367,189,3,508.56,171.85,1353.83
36744,26773,135,3,374.51,63.74,1059.79
36745,30889,10,6,364.64,335.46,1852.38
36746,13940,107,5,480.91,112.08,2292.47
36747,31025,234,3,736.52,511.21,1698.35
36748,6039,87,2,810.14,45.96,1574.32
36749,16140,31,4,232.8,119.9,811.3
36750,13924,28,6,871.27,646.89,4580.73
36751,14543,187,2,567.36,119.46,1015.26
36752,12200,176,6,899.57,1215.68,4181.74
36753,3778,107,3,663.34,244.09,1745.93
36754,24924,106,2,89.86,21.14,158.58
36755,18068,216,2,572.55,189.56,955.54
36756,3393,94,1,609.85,122.6,487.25
36757,9526,135,6,885.77,1242.42,4072.2
36758,12884,53,-3,748.27,498.24,9009.98
36759,16573,212,5,782.71,721.97,3191.58
36760,5945,231,1,658.26,75.15,583.11
36761,6720,208,6,169.88,77.92,941.36
36762,13472,11,6,81.16,73.82,413.14
36763,20683,216,1,213.79,31.85,181.94
36764,5781,207,2,412.1,,753.27
36765,10990,137,1,383.09,83.37,299.72
36766,2727,31,3,323.8,37.65,933.75
36767,27958,112,4,236.34,59.52,885.84
36768,1554,62,2,918.43,12.35,1824.51
36769,19807,154,4,589.17,148.49,2208.19
36770,2415,169,6,272.66,167.62,1468.34
36771,19930,68,2,189.71,41.61,337.81
36772,16605,163,5,855.29,162.52,4113.93
36773,17326,62,3,613.44,11.76,1828.56
36774,11632,237,1,433.46,78.49,354.97
36775,16535,152,5,64.14,58.33,262.37
36776,5735,186,4,825.06,272.56,3027.68
36777,19592,104,4,579.7,135.61,2183.19
36778,20850,52,1,581.86,7.46,574.4
36779,27144,132,2,742.04,296.75,1187.33
36780,20782,151,6,191.9,,880.87
36781,999999,99999,-1,771.65,27.61,3905.27
36782,15445,231,2,635.17,188.51,1081.83
36783,30484,27,5,512.22,274.01,2287.09
36784,28082,165,2,395.32,65.58,725.06
36785,27606,100,3,119.98,75.26,284.68
36786,28437,44,5,133.37,98.56,568.29
36787,28678,224,5,130.58,162.53,490.37
36788,5858,228,-1,717.65,102.96,2388.44
36789,17295,214,3,887.56,636.8,2025.88
36790,27422,83,1,800.96,13.79,787.17
36791,27848,163,5,694.04,322.32,3147.88
36792,26169,162,1,398.14,37.11,361.03
36793,271,153,5,903.15,1074.11,3441.64
36794,28532,90,4,907.45,683.22,2946.58
36795,30429,185,2,289.2,28.38,550.02
36796,14581,55,1,433.79,15.19,418.6
36797,4989,26,4,561.54,460.54,1785.62
36798,24503,118,5,843.39,756.41,3460.54
36799,10852,121,5,81.21,54.2,351.85
36800,20574,137,4,246.64,75.84,910.72
36801,24286,167,4,645.22,490.07,2090.81
36802,15172,146,2,817.93,264.11,1371.75
36803,22273,150,2,464.37,222.15,706.59
36804,17724,208,4,510.56,309.55,1732.69
36805,27846,21,3,755.5,556.31,1710.19
36806,14674,17,2,109.63,46.73,172.53
36807,26993,196,5,545.84,594.73,2134.47
36808,24619,19,4,225.85,148.88,754.52
36809,18135,31,4,933.93,276.61,3459.11
36810,26722,168,3,669.98,385.98,1623.96
36811,548,133,3,724.09,185.83,1986.44
36812,19469,17,3,211.12,41.33,592.03
36813,31825,141,4,309.76,47.11,1191.93
36814,2014,50,5,116.05,,569.83
36815,24810,148,-5,266.94,142.48,4242.08
36816,2493,172,1,721.7,98.76,622.94
36817,20256,58,1,512.58,48.39,464.19
36818,29571,23,2,262.59,53.91,471.27
36819,9647,228,4,324.03,308.05,988.07
36820,17200,87,5,276.65,303.19,1080.06
36821,17825,129,-5,69.57,9.08,1205.87
36822,13316,109,4,594.96,209.04,2170.8
36823,243,171,6,930.82,434.78,5150.14
36824,24991,103,2,818.17,93.77,1542.57
36825,24244,75,3,141.86,39.01,386.57
36826,25012,35,2,349.64,32.04,667.24
36827,24547,91,1,523.08,59.64,463.44
36828,19139,231,6,770.83,120.25,4504.73
36829,26103,140,6,435.19,545.2,2065.94
36830,1768,78,3,643.98,101.78,1830.16
36831,9090,50,6,514.95,752.12,2337.58
36832,24764,20,3,545.95,356.65,1281.2
36833,13140,221,2,691.59,308.58,1074.6
36834,17490,200,5,937.34,474.16,4212.54
36835,19141,150,2,459.39,209.06,709.72
36836,24486,214,4,844.29,106.44,3270.72
36837,18513,116,1,213.34,50.7,162.64
36838,28418,30,4,383.05,348.75,1183.45
36839,23099,123,6,168.2,221.98,787.22
36840,25906,194,3,362.6,96.07,991.73
36841,15008,220,5,83.89,37.0,382.45
36842,18860,105,5,794.94,488.5,3486.2
36843,286,22,5,682.1,483.47,2927.03
36844,1744,216,5,432.84,50.39,2113.81
36845,21760,3,5,922.02,681.32,3928.78
36846,6864,61,4,189.24,99.11,657.85
36847,28490,3,5,371.1,402.68,1452.82
36848,7561,84,5,729.57,655.36,2992.49
36849,29834,68,5,116.73,143.06,440.59
36850,1882,190,6,274.08,199.9,1444.58
36851,18459,21,1,691.71,34.88,656.83
36852,2812,80,1,938.71,131.49,807.22
36853,16393,32,-2,655.43,88.71,7311.23
36854,22604,216,6,896.52,318.18,5060.94
36855,22047,87,1,471.48,117.3,354.18
36856,29085,147,2,604.43,296.33,912.53
36857,536,175,1,792.43,6.1,786.33
36858,8894,175,5,127.34,46.58,590.12
36859,7086,15,5,75.78,,367.12
36860,22988,94,2,382.45,38.52,726.38
36861,24435,77,4,90.82,12.22,351.06
36862,2692,91,1,537.15,129.01,408.14
36863,8671,92,1,381.18,25.79,355.39
36864,11832,182,5,691.4,370.14,3086.86
36865,27266,157,1,355.88,9.37,346.51
36866,13892,97,6,544.48,235.7,3031.18
36867,21824,143,6,74.73,42.87,405.51
36868,11823,217,6,371.72,317.9,1912.42
36869,20114,39,3,420.55,84.11,1177.54
36870,26821,143,1,348.09,28.08,320.01
36871,20374,219,2,615.29,,1048.95
36872,10349,185,1,428.79,28.14,400.65
36873,14189,103,5,587.3,181.81,2754.69
36874,5640,166,5,329.8,264.34,1384.66
36875,408,116,5,66.88,40.21,294.19
36876,5299,66,2,248.72,38.27,459.17
36877,26562,51,1,324.0,32.81,291.19
36878,31621,197,5,70.86,52.63,301.67
36879,18502,197,4,201.25,0.59,804.41
36880,25522,78,3,235.09,96.5,608.77
36881,27859,164,4,671.26,13.25,2671.79
36882,4145,21,6,523.69,155.86,2986.28
36883,17581,80,4,838.79,739.27,2615.89
36884,28010,134,5,624.51,585.44,2537.11
36885,30276,199,1,104.99,7.98,97.01
36886,3191,222,2,913.58,283.15,1544.01
36887,2120,25,2,574.35,53.97,1094.73
36888,11445,218,6,574.72,288.05,3160.27
36889,18870,2,5,769.52,305.38,3542.22
36890,27627,80,2,547.69,,921.52
36891,17787,184,3,137.04,78.39,332.73
36892,30396,14,1,923.94,136.58,787.36
36893,4580,178,1,520.39,116.88,403.51
36894,5358,107,4,928.77,837.1,2877.98
36895,689,117,5,117.3,110.27,476.23
36896,15889,151,4,838.2,716.59,2636.21
36897,2906,51,6,735.55,890.87,3522.43
36898,20630,198,3,441.0,136.24,1186.76
36899,7435,163,5,506.62,520.97,2012.13
36900,3244,31,2,359.5,130.71,588.29
36901,11074,136,3,910.7,295.26,2436.84
36902,999999,99999,-2,407.8,160.47,3927.46
36903,18401,207,4,102.42,86.89,322.79
36904,5458,45,6,889.92,342.92,4996.6
36905,31003,12,2,343.04,129.03,557.05
36906,15843,76,1,327.47,71.75,255.72
36907,31715,84,2,817.21,35.04,1599.38
36908,8350,54,3,740.65,546.37,1675.58
36909,21995,175,5,533.35,24.04,2642.71
36910,4851,163,1,816.84,,806.38
36911,28109,92,4,306.15,3.11,1221.49
36912,10210,209,4,506.55,197.99,1828.21
36913,28632,112,4,239.9,147.32,812.28
36914,16495,233,6,839.22,341.02,4694.3
36915,27129,12,5,414.1,167.37,1903.13
36916,28175,73,5,706.34,847.86,2683.84
36917,999999,99999,-6,610.31,350.8,16039.46
36918,22247,73,3,86.1,0.55,257.75
36919,14322,143,5,418.04,433.37,1656.83
36920,15008,26,5,797.25,477.23,3509.02
36921,12570,12,6,830.76,207.15,4777.41
36922,1198,106,4,432.77,412.45,1318.63
36923,2806,21,3,292.84,121.4,757.12
36924,17089,187,6,493.99,622.23,2341.71
36925,999999,99999,-5,127.86,147.4,1761.79
36926,28626,176,5,120.85,28.26,575.99
36927,404,215,1,129.71,24.39,105.32
36928,10029,153,3,309.66,77.79,851.19
36929,4026,93,4,277.84,40.79,1070.57
36930,21686,139,6,440.52,660.35,1982.77
36931,10446,128,5,670.18,474.24,2876.66
36932,27684,141,4,540.28,200.0,1961.12
36933,9985,13,5,107.57,26.83,511.02
36934,16709,167,3,233.65,160.67,540.28
36935,18585,175,2,705.09,102.25,1307.93
36936,7844,92,5,510.39,135.56,2416.39
36937,856,129,3,783.12,268.23,2081.13
36938,21569,112,4,578.67,243.37,2071.31
36939,1268,15,5,445.3,538.12,1688.38
36940,4574,180,1,500.64,90.44,410.2
36941,3394,86,6,859.46,939.83,4216.93
36942,29045,79,3,455.25,78.07,1287.68
36943,6134,77,6,489.9,547.24,2392.16
36944,3556,27,3,555.96,191.58,1476.3
36945,28604,139,1,199.14,29.5,169.64
36946,999999,99999,-5,568.95,272.03,8862.92
36947,16300,39,2,164.34,21.86,306.82
36948,26884,211,5,188.52,12.27,930.33
36949,19408,190,1,734.17,17.53,716.64
36950,16754,38,4,133.74,123.68,411.28
36951,22873,83,1,354.47,14.1,340.37
36952,8954,33,5,431.43,84.96,2072.19
36953,19639,5,1,937.88,203.32,734.56
36954,18336,84,5,520.41,413.38,2188.67
36955,18437,147,5,638.39,652.9,2539.05
36956,14937,137,2,868.27,382.51,1354.03
36957,14523,74,6,145.99,138.2,737.74
36958,9970,125,6,403.68,,2004.16
36959,22981,15,6,234.13,312.41,1092.37
36960,29657,227,1,272.78,58.24,214.54
36961,3097,137,1,522.5,4.4,518.1
36962,2200,58,1,852.46,38.35,814.11
36963,24434,63,2,137.14,16.42,257.86
36964,12719,181,3,97.26,65.0,226.78
36965,21972,230,6,874.97,854.37,4395.45
36966,4811,75,3,629.02,,1686.9
36967,26668,199,1,444.9,93.72,351.18
36968,31842,29,3,766.47,34.46,2264.95
36969,12528,54,1,485.83,66.72,419.11
36970,10094,121,2,67.0,3.02,130.98
36971,10790,181,3,173.01,27.36,491.67
36972,19999,61,2,944.62,264.99,1624.25
36973,3821,68,6,754.25,663.31,3862.19
36974,7044,23,4,716.55,674.65,2191.55
36975,30747,31,5,760.92,488.31,3316.29
36976,18566,222,2,448.06,151.3,744.82
36977,26150,93,1,391.51,33.16,358.35
36978,24159,211,3,537.73,20.51,1592.68
36979,30538,235,1,841.17,67.08,774.09
36980,12297,56,1,204.47,5.95,198.52
36981,20339,39,2,842.24,404.46,1280.02
36982,5181,108,6,683.21,302.72,3796.54
36983,5842,232,2,807.31,,1244.51
36984,367,48,1,91.97,6.13,85.84
36985,22993,90,5,199.44,13.36,983.84
36986,14873,57,2,618.62,250.46,986.78
36987,3660,129,3,923.71,242.94,2528.19
36988,18308,1,6,396.29,34.76,2342.98
36989,29263,128,2,613.27,170.34,1056.2
36990,12626,63,6,315.38,,1732.14
36991,27830,208,1,70.54,8.63,61.91
36992,26012,148,3,916.75,73.24,2677.01
36993,12172,156,1,593.46,134.04,459.42
36994,1051,193,6,143.32,129.89,730.03
36995,27612,177,2,289.71,65.08,514.34
36996,13949,147,3,396.34,2.21,1186.81
36997,25111,206,5,573.88,527.33,2342.07
36998,20142,161,4,307.58,174.7,1055.62
36999,19629,59,6,219.3,180.24,1135.56
37000,2349,194,6,722.69,906.67,3429.47
37001,30098,77,1,797.25,114.55,682.7
37002,29303,67,3,131.05,80.12,313.03
37003,16474,29,6,524.35,309.77,2836.33
37004,19780,51,6,255.38,21.78,1510.5
37005,28416,215,2,505.99,250.15,761.83
37006,26406,215,4,911.25,328.23,3316.77
37007,8031,13,3,612.98,329.75,1509.19
37008,247,25,6,599.83,686.09,2912.89
37009,28390,207,2,850.46,24.1,1676.82
37010,24421,1,4,244.02,95.01,881.07
37011,28967,53,4,918.86,306.35,3369.09
37012,10258,18,3,741.47,11.17,2213.24
37013,17579,239,4,652.82,19.52,2591.76
37014,14969,140,4,335.74,166.11,1176.85
37015,6994,206,3,384.18,66.34,1086.2
37016,16587,53,2,217.49,27.05,407.93
37017,15865,34,3,597.69,254.5,1538.57
37018,27299,60,2,148.81,60.84,236.78
37019,18008,82,2,938.77,315.89,1561.65
37020,16979,88,5,716.98,353.6,3231.3
37021,23748,34,1,831.15,129.01,702.14
37022,18726,79,5,165.14,199.6,626.1
37023,11188,31,5,527.76,535.97,2102.83
37024,14596,45,5,804.4,419.61,3602.39
37025,15967,61,5,635.58,703.4,2474.5
37026,16520,78,4,901.52,130.31,3475.77
37027,7083,107,5,710.82,486.98,3067.12
37028,9720,123,3,586.39,114.67,1644.5
37029,10362,211,1,101.85,2.05,99.8
37030,16827,124,2,482.69,64.43,900.95
37031,29775,150,4,909.32,862.35,2774.93
37032,529,236,1,109.82,10.82,99.0
37033,26830,10,5,352.99,376.29,1388.66
37034,20310,11,4,336.42,118.48,1227.2
37035,8066,31,4,745.79,692.93,2290.23
37036,25073,215,1,684.85,81.71,603.14
37037,11459,112,3,791.73,55.07,2320.12
37038,13335,28,5,665.22,507.3,2818.8
37039,21502,180,2,380.61,76.75,684.47
37040,15744,118,4,111.84,56.99,390.37
37041,15687,36,4,309.13,6.45,1230.07
37042,7251,115,6,615.09,784.04,2906.5
37043,30724,160,1,563.54,90.85,472.69
37044,11454,239,4,109.62,0.16,438.32
37045,2647,65,4,79.22,58.98,257.9
37046,11181,75,5,839.14,935.17,3260.53
37047,31502,85,6,619.24,872.19,2843.25
37048,23700,118,4,547.83,19.85,2171.47
37049,11369,230,5,364.91,260.13,1564.42
37050,14791,45,1,508.1,,384.26
37051,2372,23,6,411.34,101.22,2366.82
37052,28366,102,4,878.92,209.81,3305.87
37053,21526,72,4,513.59,384.87,1669.49
37054,30245,6,6,684.45,653.1,3453.6
37055,2918,147,3,323.88,167.94,803.7
37056,17433,22,2,95.67,37.77,153.57
37057,29869,134,1,900.13,152.46,747.67
37058,12318,90,6,818.91,1097.51,3815.95
37059,24823,130,5,475.15,412.43,1963.32
37060,31122,169,4,94.3,84.22,292.98
37061,26053,116,2,717.25,147.71,1286.79
37062,10153,99,4,193.37,118.75,654.73
37063,1647,215,5,265.51,147.44,1180.11
37064,13650,20,-3,264.32,103.77,3819.3
37065,316,86,1,519.03,12.15,506.88
37066,2455,148,1,837.26,118.88,718.38
37067,18198,220,4,666.42,389.26,2276.42
37068,16309,215,1,864.36,207.44,656.92
37069,6615,165,3,145.29,42.93,392.94
37070,16084,126,4,843.91,434.45,2941.19
37071,8101,210,6,331.78,235.39,1755.29
37072,18758,107,2,351.77,44.91,658.63
37073,10310,43,2,723.47,213.94,1233.0
37074,11737,176,4,735.91,474.34,2469.3
37075,8204,157,1,245.84,19.06,226.78
37076,27087,137,1,538.93,84.5,454.43
37077,6373,50,6,457.68,535.66,2210.42
37078,27678,194,6,289.02,355.22,1378.9
37079,4877,32,6,422.42,240.08,2294.44
37080,568,208,1,431.95,60.41,371.54
37081,24238,34,6,359.6,176.14,1981.46
37082,22328,1,6,287.11,131.1,1591.56
37083,15513,146,5,349.33,405.34,1341.31
37084,26561,163,5,303.42,283.14,1233.96
37085,15958,107,1,416.06,63.07,352.99
37086,30907,80,4,852.63,507.94,2902.58
37087,15988,190,5,67.93,7.66,331.99
37088,29908,129,1,78.73,2.18,76.55
37089,12034,173,4,591.06,246.65,2117.59
37090,7775,56,3,450.24,203.06,1147.66
37091,22816,42,2,447.17,16.27,878.07
37092,10343,155,-3,677.18,294.51,8671.15
37093,4413,91,4,859.33,30.51,3406.81
37094,13267,80,2,597.06,31.32,1162.8
37095,22055,177,3,829.0,594.76,1892.24
37096,24448,97,6,823.56,1048.6,3892.76
37097,296,55,1,744.85,31.42,713.43
37098,7163,80,5,452.49,393.82,1868.63
37099,1617,167,4,413.31,307.67,1345.57
37100,5663,215,6,708.57,53.91,4197.51
37101,4001,153,4,455.78,236.22,1586.9
37102,2979,22,4,293.23,162.04,1010.88
37103,14759,116,3,937.22,135.36,2676.3
37104,13273,105,5,737.09,19.97,3665.48
37105,13144,140,5,691.51,605.95,2851.6
37106,26618,102,2,823.15,72.68,1573.62
37107,21472,190,5,445.83,390.59,1838.56
37108,5218,205,3,475.52,271.73,1154.83
37109,14685,145,4,131.69,121.07,405.69
37110,17959,206,5,554.07,445.4,2324.95
37111,701,187,4,402.99,225.65,1386.31
37112,5284,62,2,929.55,258.21,1600.89
37113,13894,58,6,149.24,117.98,777.46
37114,23228,35,1,489.55,81.56,407.99
37115,28127,225,5,66.33,13.3,318.35
37116,21170,223,5,944.56,49.57,4673.23
37117,10200,9,3,607.87,20.05,1803.56
37118,5445,136,1,122.71,28.59,94.12
37119,22281,43,4,941.66,244.61,3522.03
37120,8552,114,4,359.92,210.28,1229.4
37121,15543,215,6,94.62,77.59,490.13
37122,16836,114,5,670.24,177.23,3173.97
37123,999999,99999,-4,796.91,155.87,15140.23
37124,14688,91,2,185.38,16.28,354.48
37125,29184,156,6,579.67,588.82,2889.2
37126,15033,207,1,947.95,45.46,902.49
37127,25422,183,4,326.16,97.6,1207.04
37128,9892,18,2,713.9,220.84,1206.96
37129,12022,22,1,149.46,31.62,117.84
37130,19746,92,3,895.25,448.41,2237.34
37131,10541,19,5,435.12,138.29,2037.31
37132,30670,191,2,79.22,18.11,140.33
37133,1849,217,4,640.23,187.41,2373.51
37134,20292,92,5,810.94,715.04,3339.66
37135,22532,182,5,831.64,301.04,3857.16
37136,11490,42,3,315.17,163.34,782.17
37137,23541,131,3,63.96,28.2,163.68
37138,18267,106,6,489.54,427.91,2509.33
37139,12239,200,3,781.67,277.67,2067.34
37140,27861,163,4,444.45,90.82,1686.98
37141,20546,2,3,469.7,317.48,1091.62
37142,26121,130,1,458.83,32.04,426.79
37143,6713,43,6,748.82,17.07,4475.85
37144,26033,233,3,749.1,72.32,2174.98
37145,13000,137,5,302.41,138.05,1374.0
37146,23269,151,4,418.54,123.68,1550.48
37147,13517,201,1,775.26,104.9,670.36
37148,16550,168,3,319.19,40.71,916.86
37149,25673,28,6,677.1,1000.12,3062.48
37150,17068,154,1,698.44,72.12,626.32
37151,24045,193,-2,202.46,10.65,1480.78
37152,1298,206,6,888.01,585.3,4742.76
37153,9057,142,2,660.19,204.53,1115.85
37154,6243,113,3,358.51,239.93,835.6
37155,10468,190,2,874.46,331.95,1416.97
37156,25537,10,1,726.48,40.25,686.23
37157,19820,231,6,705.3,666.78,3565.02
37158,12722,63,4,911.36,189.3,3456.14
37159,20256,58,2,897.65,408.0,1387.3
37160,3145,148,5,273.03,130.34,1234.81
37161,21923,157,4,372.91,336.13,1155.51
37162,14557,112,2,883.39,99.83,1666.95
37163,25494,159,4,663.09,47.06,2605.3
37164,16671,125,4,432.64,282.47,1448.09
37165,7898,101,6,242.68,151.98,1304.1
37166,21325,196,2,332.12,155.28,508.96
37167,4236,143,6,855.86,,4208.85
37168,14481,163,4,568.52,285.13,1988.95
37169,8352,135,5,326.53,145.58,1487.07
37170,20396,212,6,193.84,235.01,928.03
37171,9925,213,1,119.53,7.33,112.2
37172,20321,17,6,489.32,213.31,2722.61
37173,12079,48,1,895.6,92.87,802.73
37174,23655,119,1,658.93,9.5,649.43
37175,15452,210,5,241.64,35.61,1172.59
37176,18660,51,5,945.38,118.5,4608.4
37177,11270,53,4,671.04,260.1,2424.06
37178,999999,99999,-2,906.88,37.25,6762.76
37179,27745,178,6,947.63,708.15,4977.63
37180,3922,74,3,110.47,34.17,297.24
37181,14710,101,3,889.86,518.54,2151.04
37182,17251,93,4,429.66,381.31,1337.33
37183,9893,82,2,895.14,,1709.0
37184,28587,221,5,507.33,512.48,2024.17
37185,25164,223,6,382.34,354.14,1939.9
37186,13644,47,1,327.26,23.84,303.42
37187,19393,178,3,115.29,47.58,298.29
37188,28908,7,3,813.36,353.66,2086.42
37189,23015,30,1,787.73,135.72,652.01
37190,9878,100,5,417.74,73.5,2015.2
37191,13168,55,3,844.96,112.73,2422.15
37192,10032,63,6,723.22,687.53,3651.79
37193,29679,74,1,733.67,133.0,600.67
37194,6573,117,6,608.49,646.26,3004.68
37195,12285,23,6,371.0,423.51,1802.49
37196,9843,125,1,918.84,182.05,736.79
37197,30519,219,3,384.95,18.94,1135.91
37198,20008,116,3,324.35,111.28,861.77
37199,21089,183,5,272.14,215.58,1145.12
37200,14018,226,5,74.08,26.9,343.5
37201,24841,210,4,120.07,118.79,361.49
37202,5956,122,6,763.67,633.39,3948.63
37203,26259,175,6,88.21,79.55,449.71
37204,14620,172,6,790.28,29.39,4712.29
37205,6185,230,6,747.3,550.42,3933.38
37206,29003,189,5,659.65,762.53,2535.72
37207,7416,70,2,125.92,58.3,193.54
37208,17474,14,2,429.14,167.58,690.7
37209,7450,95,4,332.16,228.78,1099.86
37210,11453,118,2,625.2,40.53,1209.87
37211,26404,49,6,321.39,197.96,1730.38
37212,10467,148,5,530.34,464.42,2187.28
37213,11360,72,4,111.36,75.81,369.63
37214,18100,52,6,842.16,501.66,4551.3
37215,12515,137,3,381.79,39.05,1106.32
37216,15814,55,6,653.12,16.4,3902.32
37217,5385,150,1,557.5,50.14,507.36
37218,7013,89,4,623.55,538.38,1955.82
37219,22097,136,6,535.35,310.93,2901.17
37220,27165,52,6,222.91,309.28,1028.18
37221,30240,174,-1,925.72,15.37,3407.06
37222,16906,203,4,577.36,518.33,1791.11
37223,18003,161,1,893.68,4.04,889.64
37224,22922,227,3,911.74,606.59,2128.63
37225,7802,224,1,913.39,84.53,828.86
37226,12435,144,4,544.4,53.86,2123.74
37227,21228,112,1,631.41,93.34,538.07
37228,13265,118,1,296.65,42.17,254.48
37229,17305,27,6,523.26,609.94,2529.62
37230,22923,74,1,727.52,54.94,672.58
37231,25737,24,1,787.58,103.15,684.43
37232,8279,208,5,465.62,308.1,2020.0
37233,31183,14,5,411.16,467.35,1588.45
37234,17677,227,4,924.82,92.21,3607.07
37235,20594,11,1,868.6,130.95,737.65
37236,31715,75,3,705.89,26.86,2090.81
37237,10513,165,4,148.2,77.28,515.52
37238,2807,76,1,843.15,120.12,723.03
