feedback_id,customer_id,order_id,branch_id,rating,feedback_category,feedback_date,comment_length_words
5437,5239,21916,1,5,Ambience,2024-09-19,28
5438,4939,14049,11,5,Cleanliness,2024-12-04,33
5439,5348,11861,26,4,Cleanliness,2023-08-11,9
5440,1790,26967,19,4,Delivery Time,2024-05-05,27
5441,3350,26270,22,4,Service,2024-03-19,6
5442,5629,24965,11,5,Food Quality,2023-02-18,6
5443,2108,13514,2,4,Cleanliness,2023-08-21,5
5444,2952,11545,22,3,Delivery Time,2023-06-09,21
5445,5330,21612,9,2,Value for Money,2023-03-13,26
5446,515,25761,24,4,Delivery Time,2024-11-23,0
5447,650,4767,23,3,Delivery Time,2023-05-08,34
5448,1393,26320,18,4,Ambience,2024-08-31,37
5449,4154,3469,6,2,Service,2024-01-13,21
5450,4011,26652,19,4,Delivery Time,2023-09-01,32
5451,5373,7773,23,1,Delivery Time,2023-10-08,18
5452,3537,8527,19,5,Ambience,2023-10-11,39
5453,1947,24901,24,4,Cleanliness,2024-06-28,27
5454,4801,22225,3,4,Service,2024-04-06,0
5455,5673,21332,18,4,Delivery Time,2024-09-14,0
5456,266,12877,23,4,Service,2024-05-26,37
5457,1511,1413,21,2,Delivery Time,2024-10-14,0
5458,966,29376,16,4,Delivery Time,2023-09-13,20
5459,4726,22998,13,1,Cleanliness,2024-05-23,33
5460,2672,8896,1,5,Food Quality,2024-03-09,24
5461,4392,16006,21,5,Delivery Time,2023-07-21,22
5462,3594,9652,16,3,Delivery Time,2024-09-20,40
5463,1952,24769,15,3,Food Quality,2024-11-21,17
5464,4873,17638,8,4,Ambience,2023-12-02,31
5465,5909,6174,27,3,Food Quality,2023-12-18,16
5466,5509,6838,21,5,Service,2023-09-06,38
5467,3457,31933,6,4,Delivery Time,2024-11-22,13
5468,4062,2946,5,2,Value for Money,2024-04-27,6
5469,2399,16181,10,5,Ambience,2024-11-24,33
5470,1537,25309,6,2,Service,2024-11-19,31
5471,99999,999999,999,8,Ambience,2023-04-20,14
5472,3620,3952,23,4,Ambience,2024-05-21,11
5473,2821,6760,27,5,Delivery Time,2024-05-14,25
5474,1658,5610,22,4,Ambience,2024-10-21,40
5475,477,2879,3,2,Food Quality,2024-01-08,13
5476,4158,3957,9,5,Service,2024-04-01,29
5477,5387,6573,27,4,Food Quality,2024-05-31,8
5478,2371,28022,23,3,Value for Money,2023-05-31,19
5479,5725,30702,14,5,Ambience,2024-02-08,40
5480,4586,12598,14,4,Food Quality,2023-12-31,25
5481,576,256,15,1,Value for Money,2024-01-10,36
5482,1036,20430,24,4,Service,2023-04-17,6
5483,3945,2159,13,4,Service,2023-01-14,26
5484,5393,27370,16,1,Ambience,2024-05-13,34
5485,4785,31211,4,4,Value for Money,2024-01-14,13
5486,2814,25476,9,4,Value for Money,2024-11-16,11
5487,5464,29180,5,4,Delivery Time,2024-11-11,6
5488,995,7411,17,3,Delivery Time,2024-09-08,28
5489,1790,9959,20,5,Value for Money,2023-10-27,1
5490,4544,23533,16,5,Ambience,2023-11-12,32
5491,735,23202,4,5,Food Quality,2024-06-01,3
5492,422,19606,5,5,Food Quality,2023-05-13,5
5493,2396,3995,13,5,Service,2023-05-14,9
5494,6216,24102,28,3,Ambience,2023-10-19,7
5495,4800,31086,5,4,Delivery Time,2024-07-03,26
5496,4077,31292,24,4,Service,2023-02-04,15
5497,6013,17209,14,3,Delivery Time,2023-11-29,32
5498,6778,3270,3,3,Food Quality,2024-07-07,1
5499,4038,14926,16,4,Cleanliness,2023-07-14,13
5500,2900,16674,26,3,Food Quality,2023-03-24,40
5501,3520,11850,22,5,Service,2023-05-05,22
5502,6154,21610,15,4,Cleanliness,2023-03-10,33
5503,579,22202,14,4,Ambience,2024-02-20,27
5504,1358,21134,12,5,Delivery Time,2024-11-24,16
5505,1387,39,26,5,Value for Money,2023-06-03,5
5506,99999,999999,999,7,Delivery Time,2023-03-14,22
5507,3406,16255,7,3,Cleanliness,2023-12-22,39
5508,189,15063,1,5,Service,2023-05-30,40
5509,627,27400,23,4,Delivery Time,2024-11-16,35
5510,3563,19552,3,4,Food Quality,2024-01-06,7
5511,99999,999999,999,7,Ambience,2023-06-20,37
5512,4526,30182,24,4,Ambience,2023-02-07,32
5513,1303,24254,7,2,Value for Money,2023-12-20,14
5514,3924,1136,13,4,Food Quality,2023-09-17,22
5515,1445,26724,28,4,Delivery Time,2024-09-14,15
5516,3624,681,22,4,Service,2024-09-03,2
5517,5304,19505,19,4,Service,2024-10-10,13
5518,99999,999999,999,10,Cleanliness,2023-05-13,33
5519,1115,26968,15,5,Value for Money,2023-08-01,14
5520,3448,1187,7,2,Delivery Time,2023-01-23,15
5521,5348,29076,27,5,Value for Money,2023-12-21,
5522,1715,5316,8,4,Cleanliness,2024-01-02,9
5523,631,14264,10,4,Food Quality,2024-01-28,15
5524,6838,2048,26,5,Ambience,2024-12-16,40
5525,5762,25391,25,4,Value for Money,2023-03-02,20
5526,2510,2982,17,5,Delivery Time,2023-06-08,17
5527,1188,12304,6,4,Cleanliness,2023-06-06,10
5528,99999,999999,999,7,Ambience,2023-12-19,32
5529,3191,9491,26,5,Value for Money,2024-08-22,36
5530,6238,7425,5,4,Cleanliness,2024-02-13,17
5531,5030,23421,17,4,Value for Money,2024-06-28,23
5532,2778,31076,25,4,Service,2023-01-10,17
5533,1831,25169,8,5,Value for Money,2024-06-14,22
5534,5539,17250,26,5,Delivery Time,2023-06-05,31
5535,6074,2732,15,5,Cleanliness,2024-09-27,14
5536,6663,25855,10,5,Ambience,2023-12-16,3
5537,5537,29763,6,4,Food Quality,2023-06-15,15
5538,6511,13952,7,5,Delivery Time,2023-06-22,33
5539,4916,11286,16,3,Ambience,2023-11-16,14
5540,121,10142,19,5,Ambience,2024-02-21,33
5541,6405,1453,8,4,Cleanliness,2023-08-25,30
5542,5547,17091,26,3,Value for Money,2023-08-25,2
5543,6517,25511,15,4,Ambience,2024-08-26,37
5544,4402,21728,10,4,Delivery Time,2024-01-05,15
5545,6731,1776,9,4,Service,2023-01-01,18
5546,810,27244,1,4,Delivery Time,2024-08-09,39
5547,5674,16471,23,4,Delivery Time,2024-09-07,5
5548,4005,3607,22,1,Value for Money,2024-01-15,21
5549,4238,2181,11,4,Cleanliness,2024-09-21,31
5550,1227,17471,2,4,Ambience,2024-02-18,39
5551,216,10529,2,3,Food Quality,2023-10-01,39
5552,5774,22640,27,4,Cleanliness,2023-06-25,31
5553,506,9321,21,3,Cleanliness,2024-07-05,6
5554,3913,16771,27,2,Service,2023-05-14,25
5555,2577,26681,8,5,Service,2024-10-28,33
5556,4178,30539,26,4,Delivery Time,2023-12-02,11
5557,3570,7680,4,4,Service,2024-12-13,3
5558,6348,31791,7,3,Delivery Time,2023-07-10,16
5559,2315,15063,28,4,Cleanliness,2024-09-01,27
5560,3520,1344,7,5,Value for Money,2023-09-04,33
5561,4005,28535,9,3,Cleanliness,2024-11-28,28
5562,3099,30121,16,4,Ambience,2023-04-05,
5563,6338,9828,4,2,Food Quality,2024-06-20,16
5564,4187,2596,19,5,Delivery Time,2023-09-21,1
5565,6569,24976,17,4,Delivery Time,2023-10-08,11
5566,279,16707,16,5,Delivery Time,2024-10-14,14
5567,1322,17852,16,5,Value for Money,2024-06-11,16
5568,5594,4195,11,2,Value for Money,2023-08-12,0
5569,424,3023,20,5,Food Quality,2024-06-01,23
5570,438,22999,19,3,Cleanliness,2023-07-07,3
5571,4685,12949,21,4,Service,2024-10-27,22
5572,3306,17391,5,4,Ambience,2023-02-23,38
5573,6203,21721,8,4,Food Quality,2024-06-14,
5574,337,10482,2,5,Food Quality,2024-02-02,36
5575,4059,3020,4,3,Food Quality,2024-07-27,38
5576,4910,2082,4,4,Cleanliness,2024-04-07,13
5577,720,22906,25,4,Delivery Time,2023-01-29,37
5578,6914,27722,11,5,Cleanliness,2023-12-12,
5579,4965,6858,20,4,Food Quality,2023-01-31,2
5580,1011,10490,19,5,Ambience,2024-08-13,28
5581,3411,21241,22,5,Value for Money,2024-11-23,31
5582,4262,7480,2,5,Food Quality,2024-10-24,12
5583,6677,24183,2,5,Cleanliness,2023-05-21,25
5584,5481,29792,4,5,Ambience,2024-01-20,34
5585,4890,4636,17,4,Value for Money,2023-01-19,8
5586,6855,10364,15,1,Food Quality,2023-04-28,
5587,4428,5294,15,5,Value for Money,2023-04-11,7
5588,99999,999999,999,9,Service,2024-11-27,4
5589,323,21191,21,1,Value for Money,2023-01-16,9
5590,1176,12415,1,5,Cleanliness,2023-01-17,10
5591,1039,26785,3,5,Ambience,2024-06-17,15
5592,3476,28386,28,5,Delivery Time,2023-11-20,40
5593,3258,18637,1,3,Service,2023-07-17,3
5594,3782,10170,18,3,Delivery Time,2024-05-22,25
5595,4069,22987,21,4,Delivery Time,2023-01-17,29
5596,4793,3644,21,4,Cleanliness,2024-02-28,35
5597,3563,4528,23,4,Delivery Time,2023-02-26,25
5598,4735,8276,25,4,Ambience,2024-05-26,31
5599,915,4575,5,4,Ambience,2024-10-23,6
5600,3635,26021,23,5,Delivery Time,2023-09-05,19
5601,2929,4174,23,4,Ambience,2023-06-19,14
5602,313,26718,22,10,Food Quality,2024-08-22,25
5603,240,4967,24,4,Delivery Time,2024-11-26,20
5604,3444,754,24,5,Food Quality,2024-12-07,22
5605,3014,20108,18,5,Service,2024-11-21,28
5606,6914,10727,1,3,Value for Money,2023-09-29,23
5607,2552,13130,6,4,Value for Money,2023-09-17,19
5608,4624,15545,22,5,Cleanliness,2024-11-03,16
5609,3748,27297,4,2,Value for Money,2023-08-15,13
5610,5786,17236,14,4,Service,2024-06-26,34
5611,3595,3788,24,4,Value for Money,2023-03-26,4
5612,4241,6794,8,4,Ambience,2023-11-23,14
5613,5982,10271,6,1,Delivery Time,2023-07-05,19
5614,2436,12974,11,5,Ambience,2024-10-12,34
5615,5004,22941,13,5,Cleanliness,2024-02-27,3
5616,3891,5655,28,4,Ambience,2024-01-16,2
5617,1738,27716,3,3,Service,2023-01-05,37
5618,3456,17742,6,2,Delivery Time,2024-12-17,1
5619,509,10137,7,3,Delivery Time,2024-03-07,18
5620,4290,15099,18,3,Food Quality,2023-05-31,10
5621,3562,27383,9,4,Value for Money,2024-11-25,25
5622,6048,2791,7,4,Service,2023-06-13,16
5623,6396,11505,1,4,Value for Money,2023-08-10,3
5624,1012,3384,17,3,Cleanliness,2023-11-30,38
5625,3867,12657,6,4,Delivery Time,2023-07-23,1
5626,6329,15994,1,1,Cleanliness,2024-06-06,18
5627,1724,27222,11,3,Ambience,2023-08-06,15
5628,5477,31748,9,4,Cleanliness,2024-05-29,32
5629,5292,13138,11,4,Ambience,2023-05-24,32
5630,1879,28564,28,4,Service,2023-10-29,
5631,1185,28797,18,5,Value for Money,2023-10-26,14
5632,1844,10186,19,2,Service,2024-01-02,2
5633,6792,24578,21,5,Service,2023-03-18,
5634,1338,26064,14,2,Ambience,2023-11-11,26
5635,3028,10712,2,1,Ambience,2024-01-04,30
5636,3731,30908,16,1,Service,2023-09-10,11
5637,3529,17932,19,4,Value for Money,2023-11-03,18
5638,3174,21998,10,1,Value for Money,2023-05-02,24
5639,5948,24004,21,2,Food Quality,2024-01-15,24
5640,2148,9743,18,4,Value for Money,2023-01-08,37
5641,3325,4618,23,4,Ambience,2024-11-14,21
5642,2067,20669,2,5,Food Quality,2024-10-20,5
5643,5814,5434,12,4,Value for Money,2023-09-01,29
5644,614,1876,22,4,Cleanliness,2023-10-10,38
5645,3205,22852,6,1,Food Quality,2023-06-16,27
5646,3930,24715,15,4,Value for Money,2023-05-04,13
5647,2182,30224,20,4,Ambience,2024-12-28,35
5648,4779,2713,17,5,Ambience,2024-07-12,20
5649,3301,3930,1,3,Ambience,2023-06-27,24
5650,3851,26444,6,3,Value for Money,2024-07-07,29
5651,865,15989,14,4,Delivery Time,2024-08-28,20
5652,165,13761,2,5,Value for Money,2023-05-06,0
5653,560,3466,27,1,Ambience,2024-10-31,0
5654,5666,17964,9,4,Value for Money,2023-11-03,29
5655,2386,3344,5,2,Food Quality,2024-10-21,28
5656,5565,4759,1,3,Value for Money,2024-10-18,4
5657,4834,6989,17,4,Value for Money,2024-11-12,4
5658,504,8930,19,5,Cleanliness,2024-04-29,1
5659,1028,768,1,5,Service,2023-08-16,28
5660,3929,25859,3,4,Value for Money,2023-03-18,33
5661,4616,22309,11,3,Value for Money,2024-11-30,1
5662,3513,18613,13,2,Ambience,2024-11-15,38
5663,852,31613,14,5,Food Quality,2024-07-18,33
5664,436,15013,7,1,Delivery Time,2024-02-20,11
5665,4066,7978,20,5,Value for Money,2023-07-11,24
5666,1553,26239,26,3,Delivery Time,2024-04-12,19
5667,3247,10112,23,5,Food Quality,2024-03-05,5
5668,2305,28931,3,5,Service,2023-10-20,36
5669,282,17058,25,5,Food Quality,2023-09-13,12
5670,5917,1310,17,1,Cleanliness,2024-08-28,2
5671,6569,10479,2,5,Delivery Time,2023-03-18,3
5672,1553,15850,16,4,Cleanliness,2023-12-15,36
5673,4225,28119,3,3,Ambience,2023-03-12,32
5674,99999,999999,999,7,Service,2023-01-09,40
5675,5353,14436,3,2,Delivery Time,2023-04-30,25
5676,6439,13573,18,3,Cleanliness,2024-12-19,
5677,2231,8794,6,4,Ambience,2024-04-14,21
5678,1671,10332,25,5,Service,2024-05-24,25
5679,4040,9885,5,5,Service,2023-10-05,23
5680,1615,27296,9,4,Service,2023-02-09,24
5681,1206,5973,1,5,Delivery Time,2023-04-03,40
5682,5911,19504,19,5,Delivery Time,2024-02-11,4
5683,4415,6049,1,3,Service,2024-05-04,1
5684,644,7018,26,8,Delivery Time,2024-12-06,
5685,775,31902,22,4,Ambience,2024-09-13,3
5686,5468,16345,7,5,Delivery Time,2023-10-19,35
5687,5633,31469,13,4,Delivery Time,2023-03-23,14
5688,2126,13319,18,4,Value for Money,2024-12-12,9
5689,6192,1647,2,4,Service,2024-04-07,34
5690,6939,10273,3,4,Food Quality,2023-12-25,1
5691,920,21088,2,5,Service,2023-04-28,17
5692,981,20359,14,5,Value for Money,2023-03-28,4
5693,329,22423,17,4,Service,2023-01-29,32
5694,900,25157,12,4,Ambience,2023-10-03,8
5695,3332,11963,1,5,Value for Money,2023-09-05,36
5696,2711,9505,27,5,Delivery Time,2024-07-04,4
5697,227,31342,26,1,Value for Money,2024-11-21,21
5698,1796,19872,27,4,Cleanliness,2023-12-14,11
5699,2552,31879,25,5,Food Quality,2024-09-23,
5700,1512,8242,25,1,Delivery Time,2023-06-26,11
5701,4244,2835,28,1,Cleanliness,2024-12-20,34
5702,5229,30404,3,5,Delivery Time,2024-03-31,16
5703,4049,15897,21,1,Delivery Time,2024-02-01,31
5704,2517,15160,7,4,Service,2024-10-29,15
5705,4649,28674,4,5,Delivery Time,2024-08-24,3
5706,4353,31121,21,2,Food Quality,2024-09-03,5
5707,5602,10705,8,5,Cleanliness,2023-04-13,3
5708,1057,14771,10,4,Service,2024-08-10,30
5709,1881,24541,27,4,Value for Money,2024-04-01,39
5710,1723,10801,18,4,Service,2023-01-07,37
5711,5876,9081,13,4,Ambience,2024-03-29,15
5712,5688,11504,21,4,Cleanliness,2024-04-07,40
5713,4687,16063,20,3,Cleanliness,2024-03-14,35
5714,3316,31809,15,5,Delivery Time,2024-03-03,28
5715,3398,25624,16,5,Food Quality,2024-01-19,37
5716,5503,13070,19,2,Value for Money,2024-07-07,17
5717,5291,5080,14,2,Value for Money,2024-08-20,36
5718,2336,9630,14,5,Ambience,2023-08-10,5
5719,4302,5805,26,5,Ambience,2024-01-22,22
5720,1423,31595,11,5,Service,2024-11-02,10
5721,1449,28580,20,3,Ambience,2024-08-22,39
5722,6138,28174,22,5,Value for Money,2023-10-20,13
5723,590,30979,1,4,Food Quality,2023-04-16,24
5724,514,1402,12,5,Ambience,2023-09-11,10
5725,5137,14906,14,4,Food Quality,2023-04-29,35
5726,1539,14072,14,5,Delivery Time,2023-09-04,8
5727,5586,759,16,4,Service,2024-02-29,0
5728,4344,20890,13,4,Delivery Time,2024-04-25,21
5729,2655,16801,26,4,Service,2023-03-02,11
5730,4179,15798,12,5,Food Quality,2023-09-04,38
5731,5098,31230,26,3,Value for Money,2023-09-12,12
5732,3518,30198,3,5,Cleanliness,2023-01-14,12
5733,3957,4779,1,3,Ambience,2024-07-08,25
5734,3243,11511,9,1,Ambience,2024-11-27,32
5735,1956,15858,6,5,Service,2024-02-01,5
5736,1322,22898,10,4,Food Quality,2024-07-17,10
5737,959,18682,13,4,Value for Money,2023-08-21,13
5738,5734,15810,6,2,Cleanliness,2024-01-22,29
5739,4479,29437,11,4,Food Quality,2023-01-06,25
5740,4566,15053,22,5,Value for Money,2024-07-06,6
5741,4660,23764,27,3,Value for Money,2023-10-03,15
5742,609,3952,3,4,Ambience,2024-04-05,20
5743,666,5627,19,5,Cleanliness,2024-03-30,7
5744,894,8933,17,4,Delivery Time,2024-01-24,31
5745,1044,8500,12,2,Value for Money,2023-05-30,1
5746,2738,9013,9,4,Ambience,2024-10-10,5
5747,982,19972,24,5,Delivery Time,2024-05-30,35
5748,5888,3481,18,4,Ambience,2023-08-09,33
5749,4881,1810,21,3,Cleanliness,2023-10-31,0
5750,4877,841,13,5,Food Quality,2024-09-07,6
5751,4050,2206,27,3,Ambience,2023-08-04,29
5752,4335,13853,3,1,Delivery Time,2023-05-10,34
5753,1907,1140,3,3,Ambience,2023-06-29,12
5754,2609,16169,12,4,Value for Money,2023-11-17,10
5755,1152,18679,18,5,Service,2023-12-19,38
5756,1156,9506,28,4,Service,2023-12-06,20
5757,275,31147,21,2,Ambience,2024-02-08,40
5758,4131,4024,2,1,Food Quality,2024-03-08,
5759,3982,2520,12,3,Service,2024-11-06,11
5760,4569,29198,7,3,Ambience,2023-10-10,18
5761,6063,23549,6,5,Service,2024-04-06,24
5762,2167,18147,17,3,Food Quality,2023-09-23,
5763,2287,24222,12,5,Delivery Time,2023-04-06,21
5764,99999,999999,999,10,Food Quality,2023-10-23,32
5765,1472,31741,25,4,Ambience,2024-01-20,9
5766,817,1955,4,1,Ambience,2024-02-17,26
5767,3188,25015,17,3,Delivery Time,2023-04-20,23
5768,858,3895,9,5,Food Quality,2024-07-08,8
5769,2695,1818,10,4,Food Quality,2023-08-04,37
5770,6197,27294,12,5,Delivery Time,2024-01-14,13
5771,4956,6698,22,5,Food Quality,2023-01-26,34
5772,5483,19217,15,5,Service,2024-07-26,34
5773,5211,31695,13,5,Food Quality,2024-07-28,2
5774,2146,18340,8,4,Value for Money,2024-05-03,11
5775,1300,5814,18,5,Ambience,2024-07-14,
5776,4583,7453,23,5,Value for Money,2023-04-13,12
5777,826,14658,10,4,Cleanliness,2023-08-17,0
5778,130,23443,14,5,Delivery Time,2023-03-19,40
5779,2910,3092,23,2,Delivery Time,2023-07-25,33
5780,6264,19691,5,2,Food Quality,2023-07-11,8
5781,1505,31470,3,5,Cleanliness,2023-08-23,17
5782,1432,23115,26,5,Value for Money,2023-05-07,36
5783,1805,9909,25,3,Value for Money,2023-03-07,22
5784,2632,30419,25,5,Service,2023-02-03,40
5785,1215,29581,28,4,Delivery Time,2024-12-26,18
5786,5079,19077,16,3,Value for Money,2023-05-18,36
5787,1699,7946,9,4,Service,2023-11-06,39
5788,6040,12732,22,4,Delivery Time,2023-10-06,23
5789,6823,7954,6,3,Value for Money,2024-03-07,13
5790,1521,22697,18,5,Value for Money,2023-01-29,18
5791,1120,28156,21,5,Delivery Time,2024-02-20,26
5792,1089,15657,8,5,Service,2024-01-05,0
5793,2993,30958,20,1,Value for Money,2023-12-18,12
5794,3198,29393,22,3,Service,2024-02-20,5
5795,6869,13695,3,4,Food Quality,2023-01-07,30
5796,4675,5892,2,3,Value for Money,2024-03-03,7
5797,2767,18838,16,5,Ambience,2024-02-25,30
5798,3499,1576,6,3,Value for Money,2023-06-07,29
5799,4176,19812,14,2,Ambience,2023-08-01,5
5800,1482,22080,10,5,Food Quality,2024-04-24,15
5801,6876,28171,7,5,Food Quality,2023-03-28,19
5802,1989,24676,17,4,Food Quality,2024-04-21,10
5803,136,15128,16,4,Value for Money,2023-03-30,23
5804,2188,3516,13,3,Service,2024-07-04,0
5805,3851,28495,3,5,Delivery Time,2024-06-24,14
5806,6678,14292,6,5,Delivery Time,2024-02-20,21
5807,5023,6955,6,2,Value for Money,2023-05-13,22
5808,784,11823,16,4,Service,2023-09-29,17
5809,1934,30589,5,4,Cleanliness,2024-06-14,14
5810,1035,3417,5,5,Cleanliness,2023-06-11,22
5811,6945,17437,3,4,Food Quality,2024-12-29,3
5812,3444,3345,8,5,Value for Money,2024-05-26,25
5813,1625,26188,4,4,Service,2024-07-01,40
5814,2413,15406,21,8,Food Quality,2023-12-06,30
5815,3519,13290,24,4,Cleanliness,2023-08-27,15
5816,6661,3939,19,4,Service,2023-09-05,2
5817,4683,22365,5,4,Food Quality,2023-03-29,40
5818,1690,416,7,1,Service,2024-07-05,28
5819,2427,14222,27,3,Value for Money,2023-06-08,16
5820,4452,2494,2,5,Food Quality,2024-05-27,8
5821,1388,17273,25,5,Value for Money,2023-03-13,0
5822,4890,15990,10,4,Value for Money,2024-11-02,7
5823,2117,24628,1,4,Food Quality,2023-09-15,9
5824,3956,10269,5,4,Ambience,2023-07-07,32
5825,916,787,22,5,Ambience,2023-02-17,29
5826,5338,16535,1,4,Value for Money,2024-06-24,34
5827,3479,1684,13,4,Delivery Time,2023-11-23,26
5828,3864,31413,9,3,Value for Money,2023-10-19,9
5829,5338,19298,11,5,Ambience,2023-10-16,36
5830,3333,805,21,5,Service,2023-05-29,37
5831,3302,10660,13,5,Value for Money,2024-08-25,9
5832,2719,27075,15,4,Cleanliness,2023-09-06,38
5833,1765,13226,28,2,Value for Money,2024-03-27,1
5834,2492,5230,2,2,Ambience,2023-01-05,
5835,4993,18436,7,4,Value for Money,2024-11-18,31
5836,1371,7615,3,5,Service,2023-04-22,11
5837,6562,31240,12,2,Cleanliness,2023-05-13,24
5838,4892,10950,26,2,Ambience,2024-12-10,
5839,3598,3066,7,2,Food Quality,2023-01-15,
5840,1699,27954,8,5,Value for Money,2023-02-15,28
5841,5409,27103,2,5,Food Quality,2023-12-05,32
5842,2333,9918,28,4,Delivery Time,2024-02-22,39
5843,3417,2867,13,5,Ambience,2024-11-02,11
5844,1024,6899,11,4,Value for Money,2023-03-26,2
5845,2016,4227,14,5,Service,2024-01-13,0
5846,4201,28082,28,3,Ambience,2024-05-05,21
5847,3483,17878,15,5,Value for Money,2024-07-05,8
5848,2203,16915,27,3,Food Quality,2024-08-29,27
5849,835,5361,27,5,Cleanliness,2023-01-04,34
5850,3252,16125,20,5,Cleanliness,2024-05-21,28
5851,5080,18279,19,5,Service,2023-12-13,20
5852,2688,29453,27,3,Value for Money,2024-09-30,26
5853,1105,24738,9,1,Service,2024-01-05,19
5854,13,14025,20,4,Service,2023-07-05,21
5855,2378,24053,3,4,Value for Money,2024-06-13,15
5856,1559,11567,8,5,Cleanliness,2023-08-11,38
5857,3239,7575,2,5,Food Quality,2024-12-29,16
5858,1917,11745,21,5,Ambience,2023-04-12,30
5859,6340,10413,26,4,Ambience,2023-10-30,28
5860,6840,20276,7,4,Food Quality,2023-10-04,26
5861,3603,5187,24,5,Cleanliness,2023-09-21,8
5862,3681,4450,9,4,Cleanliness,2023-02-27,15
5863,3731,1353,25,5,Food Quality,2023-06-10,8
5864,4970,29638,24,5,Food Quality,2024-09-30,9
5865,5723,6669,14,3,Cleanliness,2023-02-07,23
5866,2605,9001,28,5,Cleanliness,2023-10-23,7
5867,1998,27649,17,1,Food Quality,2024-10-12,9
5868,566,10427,10,4,Value for Money,2024-10-20,31
5869,6440,7058,4,4,Delivery Time,2024-03-29,2
5870,1358,3384,3,1,Ambience,2024-06-29,23
5871,3902,10204,20,4,Food Quality,2024-02-04,13
5872,2107,16635,11,4,Service,2024-03-22,
5873,5717,9551,10,3,Cleanliness,2024-03-11,11
5874,2510,11415,27,1,Ambience,2023-12-02,27
5875,714,19052,19,3,Food Quality,2024-09-24,4
5876,6604,26015,13,3,Ambience,2023-02-13,11
5877,1678,7119,19,5,Ambience,2023-06-12,8
5878,612,21279,15,5,Cleanliness,2024-01-28,31
5879,1906,10232,13,2,Ambience,2024-07-19,27
5880,6525,11648,15,5,Value for Money,2023-08-28,23
5881,6693,15421,23,4,Food Quality,2023-09-15,28
5882,219,26377,4,5,Cleanliness,2023-07-01,32
5883,1622,12146,18,5,Value for Money,2023-03-02,16
5884,2884,7106,11,3,Delivery Time,2024-11-12,13
5885,332,26266,9,5,Ambience,2023-04-10,21
5886,4952,6414,18,4,Delivery Time,2024-12-21,18
5887,257,26846,23,3,Food Quality,2023-02-02,27
5888,6983,5233,9,2,Food Quality,2024-01-20,16
5889,3980,25357,12,3,Service,2023-11-02,5
5890,908,22838,15,3,Cleanliness,2024-09-21,40
5891,6355,29399,21,5,Food Quality,2023-01-23,17
5892,1788,21715,14,1,Service,2023-02-05,9
5893,1392,4086,9,5,Delivery Time,2023-09-05,34
5894,5083,8000,7,5,Delivery Time,2024-10-01,11
5895,29,4,22,4,Ambience,2023-06-17,15
5896,6245,28602,17,5,Service,2024-02-09,32
5897,6384,22381,27,3,Value for Money,2023-05-19,33
5898,1475,21836,16,4,Food Quality,2023-02-11,19
5899,2392,30401,13,5,Value for Money,2024-09-22,17
5900,5024,19735,22,5,Cleanliness,2024-07-07,27
5901,5692,24818,18,3,Ambience,2024-05-14,1
5902,814,25443,21,3,Service,2023-07-18,11
5903,523,8530,7,5,Ambience,2024-12-06,15
5904,2708,6945,8,5,Service,2024-11-12,20
5905,1954,29340,17,3,Food Quality,2023-05-10,20
5906,5478,13499,24,5,Value for Money,2024-04-28,29
5907,6516,19090,27,5,Food Quality,2024-05-14,36
5908,6071,6666,5,3,Food Quality,2023-11-22,33
5909,1395,16550,28,5,Cleanliness,2024-04-05,4
5910,2660,1243,1,4,Food Quality,2023-03-17,13
5911,77,6046,10,5,Cleanliness,2024-09-28,11
5912,5735,3984,14,5,Service,2023-06-05,34
5913,524,22650,19,3,Value for Money,2024-08-16,24
5914,2545,9727,25,5,Service,2023-02-21,23
5915,5359,6491,4,3,Service,2024-06-01,26
5916,3810,19243,1,1,Ambience,2024-02-17,40
5917,1106,13030,26,4,Cleanliness,2023-09-06,26
5918,6446,30200,19,2,Food Quality,2023-11-09,19
5919,628,21325,5,3,Value for Money,2024-09-28,37
5920,4671,6022,20,4,Value for Money,2024-02-01,0
5921,1027,29971,22,5,Cleanliness,2023-03-16,31
5922,2003,20781,6,5,Value for Money,2023-10-18,36
5923,4170,2307,25,5,Value for Money,2023-10-18,16
5924,3963,17201,14,3,Cleanliness,2024-04-24,29
5925,5514,5790,7,1,Delivery Time,2024-10-18,5
5926,1739,20417,18,3,Ambience,2023-07-20,2
5927,2724,25670,2,5,Ambience,2023-03-24,6
5928,4976,24774,28,5,Food Quality,2024-05-01,33
5929,5424,9484,18,4,Service,2024-02-18,24
5930,6471,28036,22,5,Cleanliness,2024-10-01,21
5931,2659,1410,1,3,Food Quality,2024-12-11,
5932,1545,17044,13,5,Value for Money,2024-10-27,26
5933,6944,29981,4,4,Value for Money,2024-02-21,36
5934,1062,20978,21,4,Service,2024-12-25,26
5935,4091,31236,9,4,Service,2023-12-03,40
5936,3123,30881,4,5,Delivery Time,2024-04-19,29
5937,3000,1506,7,5,Value for Money,2024-12-17,10
5938,929,12954,21,5,Cleanliness,2024-05-26,13
5939,3316,26981,20,4,Service,2024-09-20,0
5940,5943,31368,14,2,Ambience,2023-05-17,6
5941,6011,1445,4,5,Food Quality,2023-01-16,23
5942,1340,31999,15,5,Service,2023-06-30,20
5943,539,11190,1,5,Cleanliness,2024-10-28,22
5944,5969,6716,7,2,Value for Money,2023-04-29,27
