order_id,customer_id,branch_id,order_date,order_hour,order_type,order_status,payment_method,discount_pct,total_amount_inr,completion_time_minutes
23545,4836,12,2024-03-25,20,Takeaway,Completed,Cash,15,579.9,29.8
23546,3546,9,2024-10-11,19,Takeaway,Cancelled,Credit Card,0,5776.65,74.4
23547,2830,14,2024-09-05,20,Online,Completed,Credit Card,0,5271.28,19.9
23548,6639,9,2023-07-25,17,Online,In Progress,Debit Card,10,689.88,52.3
23549,3311,24,2024-12-11,20,Dine-In,Completed,Debit Card,0,4256.83,39.8
23550,559,10,2024-10-30,20,Dine-In,Completed,UPI,5,2710.49,37.4
23551,2441,28,2024-01-14,12,Takeaway,Completed,Cash,5,4253.93,68.3
23552,3371,20,2023-07-29,21,Online,Completed,Debit Card,0,2433.17,9.6
23553,6207,4,2024-04-17,21,Online,Completed,Debit Card,20,4240.01,22.6
23554,128,2,2024-09-13,18,Dine-In,Completed,Credit Card,5,1293.97,70.5
23555,275,15,2024-06-15,19,Dine-In,Completed,Debit Card,5,4090.81,74.1
23556,5570,6,2023-11-07,23,Takeaway,Completed,Wallet,20,2545.48,73.7
23557,6820,6,2023-02-08,14,Online,Completed,UPI,0,3923.2,11.6
23558,4928,15,2024-04-05,17,Takeaway,Pending,Debit Card,5,5519.84,46.0
23559,2746,11,2023-06-28,21,Dine-In,Completed,Debit Card,0,5906.85,10.2
23560,6140,3,2024-11-22,19,Online,Completed,Wallet,0,,17.1
23561,2148,4,2023-05-02,21,Dine-In,Completed,Credit Card,20,2649.1,67.0
23562,2544,16,2024-08-09,13,Online,Completed,UPI,0,3207.04,39.0
23563,6759,1,2024-05-19,12,Dine-In,In Progress,Credit Card,0,-1833.58,152.3
23564,270,11,2024-08-02,18,Dine-In,Completed,UPI,0,2090.09,16.0
23565,4177,25,2024-10-18,12,Dine-In,Cancelled,Wallet,20,3669.5,69.4
23566,4454,13,2024-08-22,12,Takeaway,Completed,UPI,15,3776.64,43.0
23567,4162,19,2023-11-26,21,Dine-In,Completed,Cash,0,,71.4
23568,2388,13,2024-07-31,23,Dine-In,Completed,Wallet,5,1953.32,20.4
23569,5498,23,2024-01-17,11,Online,Completed,Wallet,0,3787.5,17.3
23570,399,13,2023-02-07,14,Online,Cancelled,Credit Card,10,2002.34,35.6
23571,6888,12,2023-10-10,16,Dine-In,Completed,Wallet,10,1899.65,56.4
23572,3704,27,2023-09-06,20,Takeaway,Completed,Credit Card,10,1206.89,74.9
23573,6698,27,2023-03-15,13,Takeaway,Completed,Wallet,5,3615.65,22.4
23574,319,3,2024-05-23,21,Takeaway,Completed,Wallet,0,169.63,49.3
23575,5173,4,2023-05-15,22,Dine-In,Completed,Cash,0,4128.08,28.1
23576,5010,26,2023-12-11,13,Takeaway,Pending,UPI,10,4136.12,49.3
23577,5413,27,2024-09-11,23,Dine-In,Completed,Wallet,0,5646.35,66.0
23578,3321,25,2024-09-21,19,Online,Completed,UPI,0,2022.49,14.9
23579,4420,26,2024-10-14,11,Dine-In,Cancelled,Cash,20,2075.83,9.5
23580,5617,5,2023-02-16,22,Online,Completed,Cash,0,4787.59,8.9
23581,447,11,2024-11-21,14,Takeaway,Completed,Wallet,0,332.62,70.8
23582,1631,23,2023-01-16,21,Takeaway,Completed,Debit Card,20,1048.74,51.5
23583,1429,22,2023-01-03,10,Dine-In,Completed,Wallet,15,4654.04,40.9
23584,5389,2,2024-04-13,19,Dine-In,Completed,UPI,0,3569.13,13.5
23585,752,2,2023-08-02,14,Online,Completed,Debit Card,20,,43.7
23586,463,19,2023-04-26,18,Online,Cancelled,Credit Card,15,2111.85,67.9
23587,3949,3,2024-01-12,19,Online,Completed,Cash,20,3183.05,53.1
23588,5029,7,2023-01-29,20,Dine-In,Completed,Debit Card,0,3933.93,70.3
23589,3763,13,2023-08-26,11,Online,Completed,Debit Card,0,5771.42,44.1
23590,6702,6,2023-12-01,9,Dine-In,Completed,Debit Card,0,2273.16,55.6
23591,172,11,2024-06-19,18,Takeaway,Completed,Cash,15,1981.07,51.3
23592,4835,1,2024-05-13,18,Takeaway,Completed,Debit Card,20,256.5,59.4
23593,1876,4,2023-06-12,23,Dine-In,Pending,UPI,0,927.32,67.4
23594,5013,13,2024-12-18,22,Takeaway,Completed,UPI,0,4169.83,17.8
23595,2923,18,2023-08-05,13,Online,Completed,Debit Card,0,2781.35,58.1
23596,6024,21,2024-05-22,22,Takeaway,Completed,Debit Card,20,4099.78,28.4
23597,6219,10,2024-05-18,18,Online,Completed,Debit Card,10,5965.06,12.0
23598,3680,24,2023-09-08,17,Online,Completed,Wallet,5,3278.22,15.0
23599,3547,14,2023-10-30,21,Dine-In,Pending,Credit Card,5,4704.21,44.4
23600,5248,4,2023-02-05,23,Dine-In,Completed,Wallet,10,456.71,43.2
23601,1829,1,2024-01-17,18,Online,Completed,Debit Card,0,5295.04,55.9
23602,4723,15,2023-02-21,21,Online,Completed,Wallet,20,4984.05,66.8
23603,2468,22,2024-06-29,22,Online,Completed,Debit Card,20,3644.15,58.8
23604,4099,4,2024-05-20,19,Online,Completed,UPI,0,1492.62,39.1
23605,2893,1,2023-11-01,12,Takeaway,Completed,Debit Card,20,4004.26,66.9
23606,4090,6,2024-10-09,18,Takeaway,Completed,Credit Card,20,3116.34,67.8
23607,1544,26,2023-08-10,21,Online,Completed,Cash,15,1405.06,31.4
23608,6371,5,2024-09-20,18,Dine-In,Completed,Credit Card,5,5066.69,47.4
23609,1509,3,2024-05-06,22,Takeaway,Cancelled,Wallet,20,3425.23,64.4
23610,1731,12,2024-10-10,12,Dine-In,Completed,Credit Card,0,362.11,52.7
23611,1558,16,2024-08-03,14,Online,Completed,Cash,10,,54.9
23612,2128,8,2024-05-02,18,Takeaway,In Progress,UPI,0,2488.17,31.7
23613,4840,6,2023-06-28,10,Takeaway,Completed,Cash,0,5388.12,72.0
23614,6000,3,2023-12-20,13,Online,Completed,Cash,10,1943.57,23.5
23615,4963,15,2024-12-06,19,Takeaway,Completed,Cash,20,1395.56,16.3
23616,4727,7,2024-10-14,18,Dine-In,Completed,Credit Card,20,2315.96,14.2
23617,2905,17,2023-06-17,17,Online,Pending,UPI,0,4672.09,13.6
23618,6781,6,2024-03-26,11,Dine-In,Completed,Wallet,0,1217.02,37.9
23619,6631,11,2023-12-10,16,Online,Completed,Wallet,0,4604.3,71.1
23620,5757,22,2024-07-21,12,Takeaway,Completed,Wallet,5,5475.32,42.0
23621,3639,11,2024-02-08,23,Takeaway,Completed,UPI,5,467.04,44.2
23622,6818,12,2024-09-21,23,Online,Completed,Debit Card,0,1875.87,72.0
23623,1981,10,2024-09-30,18,Dine-In,Pending,Wallet,5,536.16,41.4
23624,5527,6,2023-03-05,22,Dine-In,Completed,Credit Card,15,4222.06,46.9
23625,1319,20,2023-07-17,13,Takeaway,Cancelled,Cash,0,1270.92,41.7
23626,4400,25,2023-01-02,23,Takeaway,Completed,Debit Card,10,4192.87,26.6
23627,1480,16,2024-05-07,22,Online,Completed,Debit Card,10,5587.44,74.5
23628,4445,22,2024-04-07,18,Online,Completed,Wallet,10,2210.66,48.7
23629,4609,26,2024-02-05,22,Dine-In,Completed,UPI,10,3985.17,25.5
23630,937,3,2023-06-09,14,Takeaway,Completed,Cash,0,1590.32,37.9
23631,5068,13,2023-02-18,23,Online,Completed,UPI,0,4923.97,24.5
23632,1429,11,2024-09-08,18,Dine-In,Completed,Wallet,10,4849.24,44.5
23633,3416,25,2024-08-18,19,Takeaway,Completed,Cash,10,3658.12,30.9
23634,2884,11,2024-01-09,15,Dine-In,Completed,UPI,0,507.08,68.8
23635,5766,18,2023-06-25,19,Online,Completed,Wallet,0,2976.06,36.4
23636,3103,20,2024-11-30,21,Takeaway,Completed,Wallet,10,1852.6,34.1
23637,2172,15,2024-09-18,20,Online,Completed,Credit Card,5,2904.3,65.4
23638,3357,5,2024-11-19,20,Online,Pending,UPI,10,5679.42,61.0
23639,2262,26,2023-12-08,19,Takeaway,Pending,Credit Card,20,4944.84,31.4
23640,3747,12,2024-09-21,22,Takeaway,Cancelled,Wallet,0,4836.43,26.4
23641,518,28,2023-09-25,16,Dine-In,Completed,UPI,10,5484.45,44.1
23642,2068,2,2023-08-16,19,Online,Completed,Debit Card,10,4815.69,30.9
23643,1033,7,2024-12-04,23,Takeaway,Completed,Cash,20,5274.03,53.0
23644,3153,28,2024-04-03,22,Dine-In,Completed,Cash,15,1810.07,26.4
23645,3381,8,2024-05-23,22,Dine-In,In Progress,Debit Card,0,1302.73,21.5
23646,2627,28,2023-06-26,22,Online,Completed,Credit Card,20,5128.58,24.9
23647,3903,4,2024-11-26,19,Dine-In,Completed,Cash,0,472.43,62.1
23648,979,25,2023-10-05,8,Dine-In,Completed,Debit Card,5,2597.65,70.6
23649,873,20,2023-11-20,17,Dine-In,Completed,Credit Card,0,4020.24,9.2
23650,1683,1,2024-04-08,9,Online,Pending,Wallet,5,2709.21,24.2
23651,3313,16,2024-09-25,13,Takeaway,Completed,Debit Card,10,,62.9
23652,2122,18,2023-01-18,18,Dine-In,Completed,Debit Card,20,2135.66,18.0
23653,1175,23,2023-12-17,19,Online,Completed,Credit Card,15,5299.66,50.6
23654,859,19,2024-04-13,9,Dine-In,Completed,Debit Card,5,1483.57,32.5
23655,4248,21,2024-06-16,17,Online,Completed,Cash,5,2966.31,58.9
23656,6861,21,2023-01-12,15,Online,Completed,Credit Card,0,,12.2
23657,1142,24,2023-04-28,18,Dine-In,Completed,Credit Card,15,4446.81,54.4
23658,5868,22,2024-02-15,18,Takeaway,Completed,Credit Card,10,4667.23,24.8
23659,4454,14,2024-02-20,22,Dine-In,Pending,Credit Card,0,3953.55,74.3
23660,6335,8,2024-07-17,12,Online,Pending,Cash,20,3471.43,54.6
23661,5354,21,2023-11-20,20,Dine-In,Completed,Debit Card,5,384.96,36.6
23662,747,20,2023-02-21,19,Online,Cancelled,Cash,10,951.38,34.3
23663,6754,24,2024-12-06,22,Takeaway,Completed,UPI,15,5069.2,35.8
23664,5460,17,2024-09-18,23,Online,Completed,Credit Card,20,2484.38,66.7
23665,3949,7,2024-01-17,22,Takeaway,Completed,UPI,0,467.86,48.5
23666,5343,27,2024-08-21,18,Online,Completed,Wallet,20,5731.08,25.5
23667,3546,6,2023-11-18,16,Online,Completed,Credit Card,0,2677.49,72.1
23668,1040,7,2024-03-26,19,Online,Completed,Wallet,5,2378.89,56.8
23669,461,26,2024-06-18,16,Dine-In,Completed,Credit Card,5,3725.91,51.7
23670,1559,3,2024-01-26,11,Takeaway,Completed,Debit Card,20,2023.25,63.5
23671,4260,4,2023-01-10,22,Dine-In,Completed,Credit Card,0,2562.37,53.9
23672,148,12,2023-03-27,18,Takeaway,Completed,Credit Card,0,2344.48,52.6
23673,2829,15,2023-04-04,19,Dine-In,In Progress,UPI,10,5589.64,8.3
23674,6780,25,2023-05-02,23,Dine-In,Completed,Debit Card,0,405.44,44.4
23675,731,6,2024-11-09,8,Dine-In,Completed,UPI,0,1170.72,11.5
23676,232,28,2024-08-14,20,Dine-In,Cancelled,Cash,15,1538.77,46.5
23677,99999,999,2023-03-20,14,Takeaway,Pending,Wallet,0,-831.37,181.7
23678,5903,9,2023-06-25,21,Takeaway,Completed,Wallet,20,5684.09,15.3
23679,3340,26,2023-08-01,17,Online,Completed,Debit Card,0,779.79,19.7
23680,689,23,2023-06-17,20,Online,Completed,Wallet,0,355.7,20.7
23681,1134,11,2023-09-16,19,Takeaway,Completed,Credit Card,10,3659.44,74.0
23682,2344,19,2023-10-20,20,Takeaway,Completed,Cash,15,4061.42,10.6
23683,5681,19,2024-06-09,23,Takeaway,Completed,Debit Card,5,4056.61,28.7
23684,1264,18,2024-06-28,18,Online,Completed,UPI,5,5156.98,53.3
23685,6437,4,2024-08-05,12,Online,Completed,Wallet,0,3047.73,19.8
23686,6140,2,2023-06-30,14,Online,Completed,Credit Card,0,3244.04,61.6
23687,1467,25,2024-09-28,18,Takeaway,Completed,Wallet,0,3359.23,70.7
23688,3502,18,2024-07-07,20,Dine-In,Completed,Cash,10,1964.52,55.1
23689,99999,999,2024-09-21,20,Dine-In,In Progress,UPI,15,-2756.18,177.1
23690,6036,23,2023-03-19,11,Online,Pending,UPI,5,3374.05,71.1
23691,6054,17,2024-08-11,16,Online,Pending,Wallet,0,4132.87,64.5
23692,2145,15,2023-07-06,20,Takeaway,Completed,Cash,0,3874.87,8.6
23693,3885,3,2024-03-07,17,Dine-In,Completed,Debit Card,15,5036.64,35.4
23694,5961,26,2024-06-09,22,Online,Completed,UPI,5,3122.68,32.8
23695,1654,7,2023-01-29,19,Takeaway,Completed,UPI,0,3435.89,25.3
23696,6434,15,2024-08-19,15,Dine-In,Completed,Cash,0,4811.14,37.6
23697,6594,18,2024-06-06,11,Takeaway,In Progress,Cash,0,4681.38,27.5
23698,1563,14,2024-03-31,18,Online,Completed,UPI,10,1780.09,27.9
23699,5718,28,2023-06-28,10,Online,Completed,Cash,10,4263.12,19.4
23700,3148,15,2024-06-27,13,Dine-In,Completed,Debit Card,0,4381.07,71.8
23701,3872,10,2024-08-22,17,Dine-In,Completed,Debit Card,0,805.53,71.9
23702,2842,1,2024-08-25,18,Takeaway,Completed,Debit Card,0,849.55,31.4
23703,195,21,2024-10-14,19,Dine-In,Cancelled,Wallet,0,3116.6,53.6
23704,4353,16,2023-10-01,19,Dine-In,In Progress,Credit Card,10,3504.98,25.2
23705,99999,999,2023-09-26,13,Takeaway,Completed,Wallet,0,-3550.71,319.6
23706,6718,24,2023-06-12,11,Takeaway,Completed,Debit Card,5,3140.58,19.7
23707,4813,20,2024-01-16,13,Online,Completed,UPI,0,4497.57,26.8
23708,5235,14,2023-09-19,21,Takeaway,Completed,Debit Card,20,2475.89,57.2
23709,1598,25,2023-01-20,16,Online,Completed,Debit Card,0,2242.48,62.3
23710,1819,18,2023-08-08,20,Takeaway,In Progress,Wallet,5,410.93,46.7
23711,1239,20,2024-10-05,17,Dine-In,Completed,UPI,10,3987.47,20.8
23712,2928,24,2023-06-23,10,Dine-In,Completed,Wallet,15,412.62,61.1
23713,2986,16,2024-12-21,13,Takeaway,Completed,Credit Card,20,4726.32,44.2
23714,75,15,2023-11-19,16,Takeaway,Cancelled,Debit Card,20,889.57,25.2
23715,3669,4,2024-04-25,20,Takeaway,Completed,Wallet,0,4792.87,13.5
23716,6848,14,2024-12-19,22,Takeaway,Pending,Cash,20,3157.62,56.5
23717,3419,27,2023-06-11,16,Online,Completed,Credit Card,20,4622.61,32.0
23718,2019,25,2024-07-12,19,Online,Completed,Wallet,0,4524.67,71.5
23719,2337,10,2024-06-25,22,Takeaway,Completed,Wallet,0,1556.18,52.6
23720,3189,13,2023-01-29,20,Dine-In,Completed,Cash,0,2381.7,17.2
23721,65,16,2023-12-24,21,Dine-In,Completed,Cash,0,1512.98,13.6
23722,26,24,2024-01-24,17,Takeaway,Completed,Cash,20,3707.72,69.5
23723,3497,21,2023-03-23,19,Dine-In,Completed,Wallet,0,2717.97,27.9
23724,3556,13,2023-04-19,21,Takeaway,Completed,UPI,15,5738.89,10.3
23725,3869,1,2024-06-19,9,Online,Completed,Cash,5,1083.01,38.2
23726,5773,23,2023-03-15,14,Takeaway,Completed,Credit Card,15,2761.43,9.1
23727,6556,26,2023-02-16,21,Takeaway,Completed,UPI,0,5794.5,42.3
23728,1831,22,2024-02-02,22,Dine-In,Completed,Credit Card,0,3856.39,13.3
23729,4196,1,2023-03-09,19,Takeaway,Completed,Debit Card,5,1498.55,72.0
23730,2270,19,2024-08-27,20,Online,Completed,Credit Card,0,3517.1,46.1
23731,4734,5,2023-03-22,22,Takeaway,Completed,Credit Card,0,3730.09,66.6
23732,3703,22,2024-04-17,21,Online,Completed,Cash,10,5779.36,22.4
23733,2674,24,2024-08-09,23,Dine-In,Completed,Credit Card,0,1745.61,55.0
23734,3653,20,2024-01-03,20,Takeaway,Completed,Wallet,20,3060.85,58.7
23735,3211,16,2023-03-12,13,Takeaway,Cancelled,Credit Card,0,894.79,25.0
23736,3795,8,2023-05-28,14,Online,Completed,Cash,10,4474.75,69.7
23737,1780,1,2023-04-20,21,Dine-In,Completed,UPI,15,-1190.69,389.1
23738,4117,17,2024-05-01,18,Dine-In,Cancelled,Cash,20,1468.33,25.5
23739,5898,26,2023-07-08,18,Dine-In,Completed,Credit Card,5,5328.14,32.1
23740,5574,16,2024-03-19,14,Dine-In,Completed,Debit Card,0,5797.79,54.8
23741,5462,12,2024-08-25,20,Dine-In,Completed,UPI,0,335.55,50.4
23742,6556,14,2024-04-02,19,Online,Completed,Credit Card,0,3350.55,65.9
23743,294,13,2023-07-17,15,Online,Completed,Wallet,0,4598.37,52.6
23744,3991,4,2023-10-31,19,Takeaway,Completed,UPI,10,1301.1,53.9
23745,3829,21,2024-08-25,21,Online,Completed,Cash,10,1974.31,66.8
23746,4262,2,2024-03-11,21,Takeaway,Completed,Debit Card,5,5486.44,48.7
23747,6478,20,2023-03-11,19,Dine-In,Completed,Credit Card,0,1636.68,68.7
23748,5411,12,2023-06-19,23,Takeaway,Completed,Cash,15,,58.3
23749,4722,4,2023-04-17,13,Dine-In,Cancelled,Cash,20,4638.17,48.8
23750,2287,6,2024-12-28,18,Online,Completed,Debit Card,10,5460.13,63.4
23751,184,4,2023-02-26,18,Dine-In,Completed,UPI,0,3384.95,36.9
23752,2990,22,2024-02-14,21,Online,Completed,Wallet,0,5651.2,64.0
23753,5471,6,2023-02-07,22,Online,Completed,Credit Card,5,5451.26,35.1
23754,3130,1,2023-12-27,8,Takeaway,Pending,Credit Card,15,3359.56,37.9
23755,1229,7,2024-07-02,19,Online,Completed,Credit Card,5,2258.73,25.2
23756,290,22,2023-08-04,23,Online,Completed,UPI,15,2890.54,24.7
23757,6851,8,2024-04-19,13,Dine-In,Completed,Cash,15,2928.52,71.0
23758,6960,26,2024-01-16,14,Dine-In,Completed,Debit Card,15,5834.75,47.0
23759,4489,19,2023-08-03,16,Takeaway,Completed,Debit Card,0,293.21,14.2
23760,5577,28,2024-01-14,21,Takeaway,Completed,Debit Card,0,344.09,12.9
23761,1523,19,2024-08-18,13,Dine-In,Completed,Debit Card,5,3112.75,56.1
23762,6095,16,2023-07-09,23,Dine-In,Completed,UPI,15,1491.6,17.0
23763,5896,21,2023-05-18,11,Dine-In,Completed,Debit Card,10,4941.68,41.0
23764,164,4,2024-05-01,23,Online,Completed,Debit Card,0,5152.27,31.0
23765,4958,24,2024-01-12,19,Online,Cancelled,Debit Card,5,4747.64,39.1
23766,122,3,2023-05-22,20,Takeaway,Completed,Wallet,10,1740.41,38.7
23767,1750,17,2023-06-23,20,Online,Completed,UPI,10,3285.94,19.0
23768,5926,3,2023-03-18,16,Dine-In,Pending,Debit Card,20,3756.85,57.6
23769,4552,1,2024-09-28,18,Takeaway,Completed,Cash,10,5201.05,11.1
23770,2495,19,2024-11-22,21,Dine-In,Completed,UPI,15,4871.54,51.6
23771,4769,18,2024-12-26,17,Takeaway,Cancelled,UPI,10,3651.46,37.1
23772,2700,9,2024-03-12,12,Online,Pending,Credit Card,0,1678.14,58.0
23773,4023,23,2023-11-28,18,Takeaway,Completed,Credit Card,15,5545.1,43.5
23774,2236,28,2023-08-03,20,Takeaway,Completed,Credit Card,20,766.71,23.2
23775,4509,28,2024-02-14,12,Online,In Progress,UPI,20,4868.03,64.5
23776,6759,20,2023-06-28,11,Takeaway,Completed,UPI,0,1257.32,56.2
23777,1124,14,2023-06-15,23,Dine-In,Pending,UPI,0,3407.6,36.8
23778,6588,1,2024-08-21,21,Dine-In,Completed,Cash,5,1638.9,14.2
23779,1659,6,2024-04-15,13,Dine-In,Completed,Cash,10,1770.63,71.2
23780,2398,1,2024-07-15,9,Online,Completed,Credit Card,0,5271.26,22.0
23781,2774,17,2023-10-27,14,Online,Completed,Debit Card,20,3616.46,59.2
23782,3414,14,2023-02-02,19,Takeaway,Completed,Debit Card,0,2599.67,20.7
23783,959,21,2023-12-30,14,Takeaway,Cancelled,Wallet,5,3489.55,31.4
23784,2231,8,2023-02-02,18,Dine-In,Completed,UPI,10,5782.18,42.4
23785,1378,12,2024-03-12,21,Takeaway,Completed,Credit Card,10,,34.1
23786,6240,5,2023-10-06,17,Dine-In,Completed,Wallet,0,2936.64,19.1
23787,6315,11,2023-11-09,18,Dine-In,Completed,Wallet,0,5102.08,33.0
23788,1789,22,2024-09-12,13,Takeaway,Completed,Debit Card,0,,54.4
23789,5435,27,2024-03-21,20,Online,Cancelled,Cash,20,1330.86,54.1
23790,4077,21,2024-08-07,18,Dine-In,Pending,Wallet,5,3580.1,61.4
23791,4789,6,2023-03-04,11,Takeaway,Completed,Wallet,15,238.19,21.9
23792,6002,4,2024-01-18,19,Dine-In,Completed,Debit Card,0,5748.75,37.0
23793,1396,8,2023-01-11,20,Takeaway,Completed,UPI,0,1233.55,11.3
23794,514,23,2024-01-08,12,Takeaway,Completed,Cash,0,1325.93,43.6
23795,5511,28,2024-12-07,22,Takeaway,Completed,Credit Card,0,4602.85,58.5
23796,403,4,2024-01-04,20,Takeaway,Completed,Wallet,0,5866.16,27.3
23797,3442,10,2024-09-18,20,Online,Completed,Wallet,0,2810.39,51.4
23798,6885,7,2024-05-08,14,Online,In Progress,Credit Card,20,4880.5,10.6
23799,6808,9,2024-04-01,13,Dine-In,Completed,Wallet,5,4146.27,53.8
23800,5373,18,2024-04-20,21,Takeaway,Cancelled,Cash,10,1618.71,54.2
23801,3593,18,2023-04-30,17,Online,Completed,Credit Card,15,1990.6,16.9
23802,5526,7,2023-09-10,11,Dine-In,Completed,Credit Card,15,4694.85,69.7
23803,2780,19,2023-09-13,16,Dine-In,Completed,Debit Card,0,4926.65,40.7
23804,2539,22,2023-09-08,14,Online,In Progress,Wallet,0,1847.02,41.0
23805,5550,15,2024-08-21,18,Online,Cancelled,UPI,15,4891.16,72.1
23806,5241,21,2023-08-31,18,Dine-In,Completed,Wallet,10,4817.79,36.7
23807,4874,3,2024-01-11,19,Online,Pending,Debit Card,20,5640.3,50.4
23808,706,9,2023-08-24,18,Dine-In,Cancelled,Debit Card,0,2248.74,58.3
23809,1291,2,2023-08-04,19,Takeaway,Completed,Cash,20,,71.3
23810,6602,1,2024-07-21,14,Dine-In,Cancelled,Wallet,10,1561.79,21.4
23811,817,6,2024-01-18,22,Dine-In,Completed,Wallet,20,3316.12,44.3
23812,3445,8,2023-01-06,12,Online,Completed,UPI,0,2211.26,59.7
23813,6125,25,2023-02-25,19,Online,Completed,Cash,0,4111.41,70.0
23814,4543,25,2024-04-29,20,Online,Completed,Wallet,15,899.22,44.7
23815,955,19,2023-09-03,23,Dine-In,Completed,UPI,0,4510.51,68.4
23816,6931,18,2024-11-15,11,Online,Completed,Credit Card,20,5293.9,55.0
23817,3515,12,2023-05-04,18,Takeaway,Completed,Credit Card,5,4045.83,25.5
23818,268,11,2023-11-07,20,Online,Completed,Wallet,10,4039.37,37.2
23819,4510,15,2023-10-05,10,Takeaway,Completed,Credit Card,0,3523.33,61.3
23820,3067,1,2023-03-07,23,Dine-In,Completed,Debit Card,0,475.51,9.1
23821,2351,14,2023-09-17,15,Dine-In,In Progress,Credit Card,0,5617.66,46.0
23822,4187,18,2023-09-07,16,Dine-In,Completed,Wallet,5,1097.43,40.9
23823,5393,1,2023-07-19,13,Takeaway,Cancelled,Credit Card,0,5377.2,56.3
23824,5997,23,2024-08-19,9,Dine-In,Completed,Cash,0,5654.14,61.0
23825,3712,25,2024-12-30,20,Dine-In,Pending,Wallet,0,431.41,46.6
23826,5638,9,2023-05-11,19,Takeaway,Completed,Wallet,15,5122.41,28.4
23827,5505,4,2024-01-29,21,Takeaway,Completed,Credit Card,0,4191.65,18.5
23828,5529,27,2023-08-14,19,Dine-In,Completed,Credit Card,0,1763.68,52.9
23829,3283,5,2023-02-07,20,Online,Completed,Cash,0,5006.01,66.0
23830,3023,9,2024-12-17,17,Takeaway,Completed,Wallet,0,4400.09,38.5
23831,2350,22,2024-11-14,15,Dine-In,Completed,Cash,5,4947.84,26.5
23832,5884,22,2023-03-09,20,Takeaway,Completed,Credit Card,0,823.62,18.9
23833,99999,999,2023-02-18,13,Dine-In,Completed,Credit Card,5,-1172.73,165.8
23834,3517,16,2024-06-10,21,Online,Completed,Debit Card,5,1622.88,54.4
23835,4819,7,2023-02-28,22,Online,Completed,Wallet,20,3698.82,24.3
23836,6222,7,2024-03-28,20,Takeaway,Completed,Cash,0,4154.25,31.8
23837,2572,28,2023-08-16,14,Online,Completed,UPI,15,5950.14,10.0
23838,1367,24,2024-06-30,19,Dine-In,Completed,Wallet,5,,12.6
23839,6794,7,2024-07-11,23,Online,Completed,Debit Card,0,1408.73,36.3
23840,6975,11,2023-09-01,13,Takeaway,Completed,Cash,0,2408.86,54.5
23841,6778,24,2024-05-10,15,Dine-In,In Progress,Debit Card,0,3367.64,27.2
23842,4773,25,2024-03-28,18,Takeaway,Completed,UPI,5,653.76,49.3
23843,728,15,2024-04-20,19,Dine-In,Completed,UPI,0,2070.09,62.8
23844,4162,15,2023-10-09,21,Dine-In,Completed,Wallet,5,2244.91,47.4
23845,1828,5,2023-03-14,15,Dine-In,Completed,Cash,0,5488.39,74.4
23846,2034,28,2024-11-16,21,Dine-In,Pending,Debit Card,15,4338.34,8.6
23847,4290,7,2024-03-25,12,Dine-In,Completed,Wallet,20,3537.38,63.4
23848,3773,5,2023-07-21,18,Online,Completed,Wallet,15,2005.58,16.0
23849,3249,21,2024-05-12,20,Dine-In,Cancelled,Wallet,0,5354.02,62.7
23850,75,6,2023-06-04,18,Online,Completed,Credit Card,0,1962.5,70.4
23851,5741,21,2024-06-30,16,Dine-In,Cancelled,Wallet,0,3547.75,22.2
23852,1500,22,2024-08-10,14,Online,Completed,UPI,20,1932.32,33.0
23853,6113,3,2024-12-28,9,Takeaway,Completed,UPI,5,3648.22,63.7
23854,2649,26,2024-08-28,13,Takeaway,Completed,Wallet,0,2196.12,31.8
23855,2812,16,2023-06-19,17,Online,In Progress,Credit Card,15,5448.75,14.0
23856,5063,25,2023-10-07,23,Takeaway,Completed,Debit Card,15,743.41,67.0
23857,6791,3,2024-05-31,21,Online,Completed,Debit Card,10,2068.74,48.2
23858,6184,24,2024-03-16,14,Online,Completed,Cash,0,2326.97,62.3
23859,1710,8,2024-03-29,19,Online,Completed,Credit Card,0,1392.57,21.3
23860,3132,11,2024-01-22,19,Online,Completed,UPI,10,5893.88,32.5
23861,6965,23,2023-04-23,20,Dine-In,Completed,Wallet,0,5201.67,57.7
23862,5630,2,2023-10-08,12,Online,Completed,Debit Card,0,1824.26,66.9
23863,6089,16,2024-11-10,18,Takeaway,Completed,Debit Card,0,3576.03,40.5
23864,3661,3,2024-09-18,21,Dine-In,Pending,Debit Card,5,977.33,56.5
23865,2279,25,2023-11-22,14,Dine-In,Cancelled,UPI,10,1699.08,72.7
23866,4298,4,2024-04-30,21,Takeaway,Completed,Debit Card,20,,51.0
23867,6249,11,2023-03-12,18,Dine-In,Cancelled,Credit Card,0,1772.87,35.7
23868,1185,22,2023-06-30,19,Takeaway,Completed,Cash,0,1855.05,24.2
23869,146,22,2024-09-19,16,Takeaway,In Progress,Debit Card,0,989.49,9.4
23870,5950,5,2024-04-12,21,Takeaway,Cancelled,Wallet,0,2527.39,13.7
23871,116,4,2024-03-07,19,Online,In Progress,Wallet,0,1643.8,12.3
23872,1793,21,2023-08-17,22,Dine-In,Completed,Debit Card,5,5161.47,18.1
23873,5132,21,2024-11-06,18,Dine-In,Completed,UPI,0,3867.28,30.6
23874,4687,6,2024-08-29,16,Takeaway,Completed,Debit Card,10,337.04,11.6
23875,6078,12,2024-11-02,11,Online,Cancelled,Cash,0,2433.6,47.9
23876,157,11,2024-04-27,18,Online,Completed,Cash,20,5267.86,12.7
