consumption_id,ingredient_id,branch_id,date,quantity_used,wastage_quantity,stock_available
21662,84,12,2023-02-05,73.19,4.32,475.52
21663,67,19,2023-12-09,21.77,1.32,226.87
21664,52,2,2023-09-06,71.94,0.68,486.61
21665,153,18,2024-12-31,34.02,0.19,337.69
21666,119,15,2024-12-15,46.31,0.5,121.55
21667,108,19,2024-08-08,1.29,0.05,393.32
21668,159,16,2024-05-30,80.18,4.59,326.62
21669,36,7,2024-08-03,40.43,3.6,193.93
21670,10,1,2023-08-23,65.82,3.65,41.98
21671,9,13,2024-05-10,65.55,0.08,456.14
21672,64,12,2024-06-14,54.67,5.23,109.0
21673,128,27,2024-08-28,62.72,0.41,73.15
21674,42,24,2024-12-25,15.49,0.28,197.93
21675,93,26,2024-08-21,82.93,7.5,332.78
21676,149,26,2023-10-18,16.17,0.76,123.67
21677,116,6,2023-10-29,-39.19,1.03,-385.28
21678,100,15,2024-12-01,0.53,0.01,332.17
21679,15,28,2024-01-25,37.6,0.77,42.74
21680,27,10,2024-10-03,16.83,1.14,398.1
21681,25,14,2023-12-23,95.6,,5.93
21682,59,7,2023-04-29,7.1,0.41,459.5
21683,154,1,2024-09-14,29.27,0.7,442.07
21684,21,24,2023-03-09,29.07,2.29,4.88
21685,145,2,2023-06-06,35.69,0.16,152.58
21686,134,19,2024-06-28,19.62,0.75,424.59
21687,26,1,2024-11-26,33.24,0.55,454.42
21688,137,12,2023-07-31,58.78,5.67,415.09
21689,63,25,2024-01-28,57.94,3.1,398.01
21690,11,11,2024-10-19,71.84,3.33,344.55
21691,132,6,2024-01-23,75.47,5.74,356.78
21692,154,13,2024-02-24,45.7,1.2,26.3
21693,114,10,2023-07-16,79.83,5.45,204.85
21694,109,11,2023-04-14,68.53,4.75,14.9
21695,140,22,2024-07-05,60.96,0.65,29.11
21696,28,6,2024-04-21,65.95,4.85,31.58
21697,67,3,2023-11-20,27.89,0.17,395.13
21698,2,14,2023-04-04,0.72,,143.77
21699,97,22,2023-10-18,15.22,0.9,33.05
21700,122,23,2023-06-21,88.45,4.65,331.72
21701,87,2,2023-09-29,75.04,4.76,326.21
21702,87,14,2024-11-15,66.16,3.41,495.26
21703,11,10,2023-01-25,52.55,3.24,427.85
21704,25,2,2024-05-24,17.99,0.08,272.35
21705,142,8,2023-11-17,18.91,1.51,238.17
21706,150,5,2024-06-14,29.9,0.49,67.82
21707,102,4,2024-04-17,96.6,4.96,423.73
21708,116,19,2023-12-25,53.31,0.57,474.1
21709,110,6,2024-03-28,97.7,8.23,216.08
21710,121,9,2023-07-14,45.95,0.05,439.9
21711,115,24,2023-09-30,-54.39,2.78,-439.13
21712,124,19,2024-11-14,50.11,0.6,20.99
21713,29,24,2023-10-29,16.13,1.27,305.35
21714,142,26,2023-01-08,43.57,0.64,41.62
21715,114,5,2024-09-17,66.33,3.44,200.83
21716,68,28,2024-10-12,77.8,1.72,213.54
21717,61,12,2024-06-27,86.33,7.41,49.3
21718,143,25,2024-10-23,42.19,2.17,476.04
21719,94,23,2023-05-04,4.6,0.36,182.0
21720,126,2,2024-06-16,61.06,0.46,156.22
21721,81,24,2024-04-24,58.53,0.7,408.53
21722,104,28,2024-09-14,69.69,4.62,180.26
21723,144,5,2023-11-27,25.1,0.15,203.05
21724,50,23,2023-09-05,43.42,0.56,223.69
21725,84,27,2024-10-11,82.53,3.29,177.3
21726,25,5,2024-04-01,64.87,1.22,73.37
21727,124,3,2024-02-11,14.96,0.59,278.06
21728,49,21,2024-09-21,2.09,0.1,402.82
21729,82,24,2023-10-04,61.39,5.82,55.61
21730,157,24,2023-03-29,5.07,0.29,218.05
21731,70,23,2024-12-15,93.07,2.6,294.8
21732,99,1,2023-06-03,71.11,6.82,452.45
21733,115,14,2024-03-05,52.8,0.19,145.91
21734,77,21,2024-08-27,30.76,0.12,12.55
21735,115,26,2023-07-05,85.46,3.26,396.92
21736,138,9,2023-11-24,97.69,1.45,381.36
21737,139,9,2023-08-25,48.08,4.45,190.24
21738,61,23,2024-04-12,44.79,4.34,451.05
21739,127,6,2024-03-11,94.1,2.54,170.59
21740,110,27,2024-08-23,28.71,0.23,163.61
21741,158,8,2023-07-25,80.72,6.34,416.69
21742,63,12,2024-02-16,95.6,9.14,82.59
21743,159,3,2023-03-21,58.8,3.75,434.5
21744,118,23,2024-02-04,43.42,1.86,436.08
21745,130,7,2023-04-25,88.93,3.71,382.36
21746,39,16,2023-03-07,76.27,6.68,171.1
21747,33,10,2023-06-10,7.04,0.29,212.4
21748,3,21,2024-10-16,82.66,5.03,375.86
21749,19,11,2023-02-14,83.19,4.96,126.23
21750,48,20,2024-01-06,34.22,2.52,287.65
21751,142,18,2023-12-28,36.89,2.73,222.19
21752,18,3,2024-02-29,56.31,1.53,105.93
21753,150,1,2023-11-14,67.36,4.06,335.12
21754,63,1,2023-09-02,49.98,4.57,478.17
21755,112,28,2024-05-21,64.75,4.82,423.42
21756,38,9,2024-02-20,66.44,1.24,198.84
21757,81,25,2023-02-16,8.78,0.71,141.02
21758,77,19,2024-07-06,-17.63,1.6,-25.06
21759,40,17,2024-11-28,63.53,5.73,285.45
21760,9999,888,2023-01-01,-17.43,0.76,-423.16
21761,2,26,2023-05-09,25.8,0.37,51.8
21762,20,26,2023-05-01,93.13,0.24,122.6
21763,73,18,2024-04-11,-74.62,6.83,-418.19
21764,114,9,2023-06-25,10.14,0.44,71.75
21765,112,22,2023-01-01,33.7,0.19,324.14
21766,67,10,2023-07-19,28.0,2.76,84.12
21767,119,19,2024-01-14,67.61,2.81,292.5
21768,53,23,2023-05-30,59.79,0.7,58.13
21769,108,22,2023-07-11,16.78,1.17,78.22
21770,75,22,2023-11-27,53.65,1.92,357.91
21771,112,24,2023-07-11,38.84,2.39,251.81
21772,1,27,2023-01-16,44.35,1.13,12.24
21773,79,27,2023-04-03,10.84,0.05,99.56
21774,79,24,2024-03-28,37.08,,462.82
21775,134,6,2024-05-22,82.52,3.01,481.94
21776,123,9,2024-02-29,19.98,0.82,464.06
21777,138,13,2023-05-29,25.62,1.85,291.0
21778,63,19,2024-04-21,22.12,1.87,349.9
21779,112,27,2024-02-25,17.29,1.02,267.08
21780,17,27,2024-03-08,40.04,1.55,489.76
21781,160,10,2024-06-26,17.66,0.76,25.48
21782,58,8,2024-07-16,51.76,1.28,147.15
21783,121,1,2023-12-29,39.89,2.28,404.94
21784,9999,888,2023-09-08,-61.27,4.62,-337.21
21785,45,4,2024-08-29,38.63,0.19,55.92
21786,141,5,2023-10-17,55.12,1.23,285.5
21787,58,10,2024-04-22,78.65,5.61,207.85
21788,159,2,2023-04-20,5.58,0.23,456.9
21789,31,18,2024-01-10,64.25,4.97,415.08
21790,121,1,2024-12-25,98.02,5.05,423.2
21791,115,27,2024-10-15,10.8,0.52,62.36
21792,22,21,2023-11-20,49.11,4.45,22.65
21793,32,13,2023-12-10,69.08,3.28,471.77
21794,110,21,2023-01-01,39.72,1.24,256.43
21795,23,4,2024-08-16,39.52,0.04,357.94
21796,101,9,2024-11-04,20.81,1.58,131.2
21797,66,25,2024-01-31,40.15,0.81,23.8
21798,44,10,2024-04-05,68.56,5.32,154.36
21799,92,6,2023-11-20,54.27,5.19,482.69
21800,132,20,2023-02-26,21.65,0.01,232.98
21801,104,15,2023-08-31,74.21,5.08,186.51
21802,10,28,2024-01-07,61.24,2.9,261.1
21803,67,4,2023-09-04,82.4,4.49,29.73
21804,82,23,2023-01-24,32.64,0.77,149.23
21805,124,15,2023-08-22,93.69,8.33,138.17
21806,34,10,2024-08-17,44.88,1.49,391.63
21807,1,5,2024-11-02,41.92,2.21,115.69
21808,76,20,2024-07-05,62.38,1.88,433.3
21809,52,10,2023-04-24,75.66,4.73,4.05
21810,126,26,2024-01-24,43.39,0.76,453.07
21811,127,11,2024-08-17,40.53,1.01,255.58
21812,45,12,2023-03-30,33.79,2.03,365.02
21813,93,17,2024-11-13,31.67,0.82,310.46
21814,152,13,2023-08-06,55.97,0.86,95.67
21815,92,11,2024-05-24,51.53,1.72,423.55
21816,116,2,2023-05-18,81.8,0.54,493.75
21817,21,20,2023-11-04,42.32,0.25,125.23
21818,136,11,2023-03-24,13.92,1.21,451.33
21819,153,20,2023-06-10,25.67,0.36,354.88
21820,47,14,2023-05-07,55.4,4.44,123.56
21821,95,3,2023-12-24,28.4,1.31,370.32
21822,75,15,2023-02-11,29.79,1.81,229.76
21823,112,11,2024-11-28,93.24,7.67,88.53
21824,81,15,2023-07-20,85.54,4.99,203.98
21825,9999,888,2024-10-19,-71.25,1.04,-67.72
21826,46,11,2023-09-02,65.35,5.83,51.35
21827,99,17,2023-06-07,33.87,1.8,347.44
21828,31,2,2023-02-04,69.47,5.66,258.49
21829,103,18,2024-07-10,74.75,1.26,427.57
21830,42,15,2023-03-07,36.07,0.56,166.64
21831,72,15,2024-04-13,19.27,0.31,463.29
21832,117,13,2024-02-12,19.17,1.52,344.79
21833,124,18,2024-04-21,35.95,3.14,223.51
21834,118,8,2023-06-24,10.14,0.79,242.52
21835,80,3,2023-11-19,13.49,1.06,81.5
21836,157,11,2023-02-20,29.05,2.57,167.36
21837,138,17,2023-04-23,93.58,8.77,103.56
21838,96,18,2023-04-23,56.58,2.55,147.94
21839,148,18,2023-04-06,54.24,3.96,89.94
21840,9,13,2024-09-03,22.13,0.72,182.22
21841,3,15,2023-11-02,5.32,0.36,75.83
21842,120,17,2023-01-31,53.37,3.6,80.77
21843,44,18,2024-02-07,44.98,2.7,275.15
21844,131,3,2024-01-13,99.07,9.06,377.93
21845,148,21,2023-02-09,20.53,0.54,125.06
21846,154,1,2023-07-20,98.19,6.3,437.25
21847,65,2,2024-02-23,11.31,0.28,30.81
21848,139,25,2024-06-28,33.54,0.29,27.26
21849,135,15,2023-05-12,43.87,0.45,48.1
21850,67,17,2024-09-16,62.48,4.38,79.96
21851,120,10,2024-04-14,4.68,0.23,291.96
21852,158,10,2023-10-23,74.03,5.36,282.03
21853,2,18,2023-10-30,78.55,5.34,63.39
21854,44,15,2023-01-27,36.36,2.02,72.33
21855,64,17,2024-08-04,74.77,7.39,421.18
21856,9999,888,2023-02-07,-88.51,1.91,-329.53
21857,159,14,2023-01-31,85.27,1.47,202.46
21858,112,27,2024-03-30,69.54,5.77,71.4
21859,113,6,2023-09-12,38.89,0.99,71.88
21860,9999,888,2023-09-22,-22.75,1.59,-17.58
21861,77,1,2024-02-26,38.07,1.24,283.22
21862,95,3,2024-02-18,33.3,0.16,289.42
21863,87,11,2023-02-18,15.57,0.98,155.81
21864,125,13,2024-11-26,87.27,7.88,431.71
21865,127,7,2023-08-05,68.17,0.13,370.1
21866,58,6,2023-01-22,61.99,1.69,141.55
21867,121,13,2024-09-25,75.8,2.59,309.2
21868,32,7,2023-08-24,11.36,,42.16
21869,85,7,2023-09-07,63.26,4.87,328.03
21870,109,27,2024-02-11,21.6,1.01,155.01
21871,9999,888,2024-11-29,-56.5,0.52,-183.08
21872,65,6,2024-03-07,55.44,0.76,26.45
21873,117,17,2023-10-09,85.57,5.36,306.77
21874,6,9,2023-09-13,2.92,0.09,101.16
21875,12,8,2023-04-10,78.74,4.84,477.44
21876,112,11,2024-05-04,6.57,0.41,161.17
21877,116,8,2024-09-26,67.3,1.96,213.25
21878,159,16,2023-09-03,10.01,0.29,74.01
21879,114,3,2023-10-05,57.25,2.08,317.86
21880,96,11,2024-11-08,56.06,1.17,377.12
21881,22,18,2023-07-18,60.57,0.56,175.39
21882,52,4,2023-01-16,94.79,0.89,283.7
21883,136,9,2023-01-13,87.03,6.37,137.37
21884,1,25,2024-06-01,85.87,6.97,332.76
21885,103,18,2024-01-07,38.53,3.15,295.72
21886,159,22,2023-03-15,84.29,6.24,209.5
21887,11,8,2024-03-18,0.91,0.02,71.83
21888,9999,888,2023-03-08,-95.17,2.48,-311.93
21889,17,10,2023-09-14,80.43,6.57,293.2
21890,97,17,2023-04-12,89.79,5.79,452.82
21891,13,9,2023-11-04,20.54,1.81,379.23
21892,20,23,2024-08-21,33.33,0.34,344.89
21893,30,23,2024-08-18,91.59,2.05,426.34
21894,135,19,2024-06-14,76.13,7.58,325.31
21895,149,11,2023-04-26,58.68,0.71,183.35
21896,19,25,2024-11-10,38.2,3.51,443.61
21897,113,2,2023-08-13,61.28,2.81,421.37
21898,1,15,2024-03-17,78.64,0.34,323.86
21899,124,25,2023-02-24,17.04,0.84,285.33
21900,151,1,2024-08-03,19.33,1.35,498.94
21901,33,3,2024-01-06,45.95,3.73,470.46
21902,47,20,2023-11-27,88.08,8.52,119.97
21903,138,2,2024-10-26,40.56,3.6,18.41
21904,147,8,2024-11-11,72.78,2.06,448.12
21905,113,15,2024-04-03,50.97,1.08,294.89
21906,4,25,2023-12-16,2.81,0.14,281.33
21907,55,17,2023-12-01,75.2,0.68,160.77
21908,2,16,2024-04-17,7.82,0.53,312.18
21909,88,11,2024-09-12,4.13,0.31,35.21
21910,84,23,2024-08-31,96.89,4.21,186.78
21911,141,24,2024-03-22,30.66,2.64,226.26
21912,143,21,2023-09-19,51.73,2.39,498.52
21913,19,10,2023-10-04,60.95,3.53,33.39
21914,110,1,2023-01-26,6.91,0.51,460.46
21915,126,16,2023-06-15,86.86,7.37,253.24
21916,4,10,2023-09-07,74.3,4.01,35.04
21917,38,13,2023-10-05,2.63,0.13,219.38
21918,50,5,2023-03-23,90.16,6.9,132.71
21919,76,14,2024-10-13,59.22,0.77,243.92
21920,117,27,2023-11-29,73.72,3.22,305.06
21921,127,18,2023-04-21,74.39,1.84,51.2
21922,136,15,2023-07-01,94.13,3.37,107.51
21923,70,5,2023-08-04,41.63,0.0,452.37
21924,21,7,2024-04-21,52.86,4.34,336.27
21925,15,20,2024-02-05,8.98,0.59,467.65
21926,126,2,2023-12-14,56.12,2.89,362.26
21927,156,24,2024-12-28,69.94,2.91,160.11
21928,70,28,2023-11-12,3.89,0.0,72.4
21929,14,12,2024-01-08,30.51,1.94,289.75
21930,65,10,2023-08-02,50.06,1.35,15.57
21931,25,23,2023-04-04,4.37,0.12,271.18
21932,111,15,2023-12-10,77.87,0.43,198.44
21933,119,8,2023-07-16,19.33,1.79,333.45
21934,82,4,2024-12-11,55.53,4.07,88.16
21935,43,22,2024-01-30,30.97,,317.06
21936,55,19,2024-02-29,71.13,3.94,440.27
21937,6,22,2024-02-28,59.6,1.41,288.48
21938,91,26,2024-02-20,70.13,1.43,348.11
21939,118,26,2024-08-29,73.58,3.63,127.74
21940,94,20,2023-11-25,62.34,2.64,287.54
21941,111,2,2024-04-21,46.7,3.98,430.81
21942,103,14,2023-11-11,33.89,2.12,52.49
21943,14,19,2023-05-11,30.63,2.56,335.13
21944,123,8,2023-07-03,21.7,0.94,119.73
21945,60,21,2023-02-22,51.07,1.96,273.87
21946,120,10,2024-12-22,24.0,0.84,371.39
21947,56,25,2023-12-10,46.71,0.25,340.66
21948,142,8,2023-08-31,5.59,0.17,113.8
21949,63,18,2023-06-08,34.47,2.17,329.3
21950,127,17,2023-10-16,37.33,2.69,309.27
21951,98,21,2023-03-12,46.7,1.62,127.38
21952,22,27,2024-09-29,93.86,2.2,40.49
21953,146,25,2024-12-31,39.37,,473.81
21954,1,5,2023-09-20,62.7,3.86,259.48
21955,35,24,2023-03-28,38.47,1.4,249.52
21956,69,24,2024-09-15,97.77,4.98,299.31
21957,11,21,2024-02-10,95.29,8.46,98.1
21958,136,19,2023-07-13,98.88,1.42,269.51
21959,143,20,2024-07-08,26.47,1.97,224.78
21960,11,25,2024-01-10,76.49,3.36,282.15
21961,38,17,2024-11-22,27.41,2.43,466.58
21962,27,28,2023-12-15,6.95,0.63,465.28
21963,44,27,2024-11-03,56.42,0.7,223.77
21964,108,24,2024-03-16,47.21,4.04,435.48
21965,91,13,2024-02-23,2.92,0.06,39.86
21966,72,7,2023-01-09,46.97,,251.35
21967,35,24,2023-07-08,7.42,0.25,116.98
21968,155,1,2023-02-27,64.73,0.86,62.8
21969,9999,888,2024-05-30,-96.18,0.0,-380.04
21970,9999,888,2024-06-19,-35.68,1.2,-491.11
21971,127,1,2023-09-08,96.28,0.44,360.45
21972,71,8,2024-10-14,28.63,0.52,348.35
21973,47,20,2024-10-11,62.41,3.43,173.69
21974,140,16,2023-04-25,44.93,1.91,461.78
21975,31,1,2023-09-03,96.19,9.31,35.11
21976,118,21,2023-08-10,69.6,5.15,343.03
21977,77,10,2023-05-22,95.96,0.74,262.54
21978,6,20,2023-04-07,34.19,1.76,457.01
21979,28,11,2024-11-25,69.2,4.87,211.91
21980,110,27,2023-06-24,32.25,,235.12
21981,107,13,2023-09-01,46.12,0.79,393.58
21982,84,11,2024-01-20,36.15,0.5,65.91
21983,108,16,2024-08-01,1.5,0.04,460.28
21984,125,13,2024-02-26,38.4,1.98,105.12
21985,84,3,2023-01-04,54.92,,301.16
21986,98,23,2023-10-23,29.43,2.43,74.86
21987,75,6,2023-07-02,5.56,0.27,271.24
21988,12,13,2024-12-31,68.33,0.48,87.57
21989,63,20,2024-02-11,20.9,1.54,105.98
21990,2,7,2024-10-29,77.15,3.52,112.61
21991,89,11,2023-11-28,83.5,1.75,87.69
21992,55,17,2024-10-18,92.93,1.52,173.26
21993,31,11,2024-06-18,44.6,1.82,130.41
21994,48,12,2023-07-22,59.49,3.5,309.58
21995,23,27,2024-09-23,69.27,4.34,17.44
21996,115,13,2023-08-17,76.41,5.05,314.35
21997,27,25,2023-10-10,54.86,4.39,380.85
21998,33,25,2023-12-23,91.77,3.8,39.62
21999,137,27,2023-03-04,79.8,7.84,258.7
22000,160,2,2024-02-25,65.91,1.61,440.46
22001,94,27,2024-01-07,77.03,3.62,309.79
22002,97,13,2023-03-30,14.5,1.06,93.71
22003,17,2,2023-07-27,76.0,6.46,127.89
22004,98,12,2023-06-10,34.59,3.14,260.34
22005,118,11,2024-12-01,23.72,2.17,135.41
22006,53,26,2023-04-22,5.2,0.38,313.74
22007,142,17,2023-02-13,53.27,3.78,455.31
22008,3,20,2024-09-27,8.99,0.39,31.39
22009,36,8,2023-12-04,34.4,2.87,344.74
22010,124,4,2023-08-31,47.02,3.52,54.06
22011,158,16,2024-08-03,49.3,0.39,137.19
22012,77,3,2023-06-16,29.57,2.05,412.39
22013,17,24,2024-03-19,58.0,5.7,478.42
22014,124,18,2024-05-28,67.54,0.07,269.3
22015,74,14,2023-10-30,6.18,0.16,462.16
22016,131,16,2023-09-06,91.02,3.93,192.2
22017,55,27,2023-07-30,87.07,6.64,465.35
22018,157,18,2024-09-23,11.72,0.31,435.99
22019,54,26,2023-11-07,38.88,1.48,80.0
22020,104,13,2023-02-08,69.98,1.5,388.07
22021,90,11,2024-09-25,41.41,1.5,306.02
22022,70,15,2024-02-03,89.32,6.43,426.05
22023,50,15,2023-02-10,95.5,0.23,429.12
22024,114,17,2023-04-20,84.4,2.81,353.82
22025,159,9,2024-08-15,98.93,2.82,87.37
22026,48,16,2023-09-01,12.78,0.23,239.24
22027,29,23,2024-01-20,49.35,0.4,334.2
22028,125,19,2023-03-04,87.46,0.68,437.63
22029,106,1,2023-08-13,14.4,0.47,406.15
22030,105,25,2023-09-09,76.43,0.64,493.2
22031,142,6,2023-11-02,95.11,8.33,70.87
22032,71,14,2023-07-01,99.62,4.09,70.17
22033,122,13,2023-12-06,16.43,1.39,250.9
22034,65,28,2023-07-08,42.87,2.72,129.77
22035,102,20,2024-03-06,20.26,1.82,355.19
22036,67,23,2024-02-07,76.54,4.69,238.19
22037,7,24,2023-12-11,18.09,0.02,158.7
22038,104,13,2023-02-04,49.79,1.01,35.99
22039,91,5,2023-11-19,51.42,1.45,488.74
22040,39,8,2024-11-15,54.45,4.96,71.89
22041,70,5,2023-08-26,26.06,1.33,32.26
22042,99,14,2024-09-17,55.83,5.35,22.73
22043,147,1,2024-03-10,58.53,1.2,421.05
22044,119,3,2024-06-22,52.71,0.61,78.03
22045,119,1,2024-01-13,9.96,0.68,458.22
22046,103,25,2024-03-13,10.1,0.02,101.86
22047,86,19,2023-11-07,69.96,2.0,211.8
22048,43,6,2024-06-14,26.2,1.43,441.15
22049,22,16,2023-05-24,43.34,3.05,340.29
22050,65,15,2023-11-28,57.72,1.59,451.66
22051,2,22,2024-03-07,79.75,1.25,220.67
22052,140,9,2024-03-18,82.87,5.98,132.87
22053,136,14,2023-12-30,50.95,0.7,299.6
22054,159,26,2023-12-28,39.61,3.96,426.94
22055,104,11,2024-11-16,46.5,1.72,354.27
22056,31,7,2023-01-07,57.01,4.44,403.06
22057,129,10,2024-04-16,96.76,3.45,280.26
22058,121,23,2024-04-24,77.66,3.22,386.07
22059,13,17,2024-07-17,26.95,1.55,435.74
22060,15,11,2023-01-06,9.71,0.46,44.86
22061,66,5,2023-11-05,72.66,4.44,25.76
22062,100,20,2024-11-10,33.0,0.58,362.11
22063,123,10,2024-08-13,12.84,1.04,280.89
22064,97,25,2023-08-08,95.69,4.59,272.81
22065,105,22,2023-08-12,69.07,1.61,143.78
22066,153,4,2023-11-04,36.97,2.72,202.14
22067,158,18,2024-01-29,61.02,0.05,258.71
22068,123,1,2023-09-06,48.73,2.38,244.56
22069,90,16,2023-02-02,7.87,0.33,48.9
22070,23,26,2023-03-12,35.48,1.88,451.37
22071,157,26,2023-10-06,15.04,1.36,241.99
22072,139,11,2024-01-14,17.29,0.55,293.54
22073,96,27,2023-03-13,29.69,0.06,130.87
22074,111,7,2024-07-31,75.85,0.67,333.67
22075,9999,888,2023-03-21,-51.97,3.51,-315.4
22076,21,26,2023-04-06,17.54,1.69,102.76
22077,140,14,2023-05-31,28.16,1.71,182.02
22078,98,6,2024-02-26,63.85,5.71,146.92
22079,20,10,2024-06-03,60.8,1.85,369.8
22080,32,1,2024-08-24,2.43,0.12,372.79
22081,61,6,2024-05-16,5.48,0.23,417.95
22082,71,24,2024-11-15,94.32,3.58,421.54
22083,134,26,2023-08-06,26.08,1.08,327.22
22084,136,20,2024-11-06,42.09,2.94,2.39
22085,79,24,2024-12-24,4.77,0.39,227.67
22086,4,15,2024-09-24,19.28,1.59,494.83
22087,98,27,2023-03-21,26.03,0.62,85.95
22088,158,7,2024-04-04,54.86,4.05,164.99
22089,151,28,2024-11-10,35.73,1.59,257.81
22090,41,3,2023-04-25,71.17,5.96,130.93
22091,131,8,2024-03-09,3.15,0.11,465.31
22092,120,5,2023-02-20,51.26,3.99,27.17
22093,104,28,2024-03-10,28.25,0.85,213.17
22094,119,11,2023-05-23,82.42,4.57,293.18
22095,112,19,2024-06-04,35.33,1.13,189.45
22096,64,5,2024-01-17,22.86,0.17,431.32
22097,42,3,2023-03-15,26.0,1.07,125.44
22098,49,9,2024-11-17,44.55,2.39,447.64
22099,131,14,2024-03-21,83.85,0.31,214.77
22100,13,3,2023-02-15,97.37,1.06,203.72
22101,158,10,2024-02-01,96.91,9.11,323.7
22102,93,2,2023-04-21,72.43,2.04,424.09
22103,20,17,2023-12-29,8.59,0.66,199.14
22104,139,22,2023-10-31,40.04,2.06,77.8
22105,148,3,2023-05-03,27.23,2.47,408.71
22106,154,16,2024-10-04,75.09,3.28,7.65
22107,39,14,2023-05-10,86.88,6.71,237.25
22108,153,3,2024-10-07,80.75,,184.9
22109,42,27,2024-06-21,9.96,0.83,395.86
22110,31,20,2024-02-15,52.15,0.45,80.51
22111,6,23,2024-03-28,73.46,5.38,124.89
22112,79,7,2023-07-03,71.82,4.15,136.34
22113,76,16,2024-12-28,14.9,1.43,439.02
22114,112,7,2023-12-13,34.2,3.11,243.75
22115,76,27,2024-04-16,39.92,3.68,328.34
22116,142,12,2024-11-13,23.32,1.89,235.89
22117,19,17,2024-11-26,32.4,2.08,149.72
22118,14,11,2024-03-19,70.06,0.99,294.19
22119,96,14,2023-07-29,22.66,1.97,97.57
22120,77,4,2024-05-19,76.03,7.03,118.76
22121,29,20,2023-08-22,94.51,0.84,201.64
22122,18,21,2023-12-26,49.77,1.83,13.52
22123,76,2,2023-07-05,28.07,1.3,385.44
22124,2,2,2023-10-10,80.69,3.13,12.81
22125,152,24,2023-11-05,54.75,4.52,34.73
22126,138,20,2023-04-03,14.75,0.4,111.11
22127,14,15,2023-08-06,76.83,4.51,488.33
22128,108,8,2023-08-02,67.29,0.48,74.56
22129,44,4,2023-09-30,22.69,1.08,155.67
22130,131,27,2024-11-07,66.27,3.71,302.7
22131,43,23,2024-07-25,97.58,5.28,157.44
22132,67,1,2024-09-18,1.03,0.02,487.89
22133,145,15,2023-04-08,55.4,3.11,345.21
22134,96,5,2023-02-24,62.55,1.02,171.67
22135,72,5,2024-11-25,20.82,1.08,406.85
22136,78,11,2024-03-14,95.82,3.74,344.82
22137,25,5,2023-12-12,21.52,0.46,104.96
22138,84,13,2024-06-30,46.08,,492.88
22139,37,8,2024-10-13,92.8,0.71,175.92
22140,94,18,2023-03-26,0.55,0.04,465.24
22141,56,6,2023-05-18,93.33,4.15,73.68
22142,9,4,2024-09-24,85.9,3.15,222.66
22143,5,26,2023-01-31,72.08,1.4,329.2
22144,78,6,2024-12-25,97.93,2.98,172.8
22145,130,11,2024-10-20,57.75,4.08,108.81
22146,14,18,2024-12-22,94.89,6.21,6.92
22147,58,15,2023-09-28,63.34,0.54,405.62
22148,134,18,2024-01-03,18.16,0.26,216.06
22149,87,23,2024-03-18,23.28,0.63,170.16
22150,93,6,2023-04-04,26.88,2.38,303.04
22151,39,19,2024-12-27,54.52,4.1,27.31
22152,150,18,2023-01-13,11.9,0.27,491.05
22153,110,25,2024-01-07,70.95,0.79,5.61
22154,8,24,2023-03-23,38.05,3.54,174.46
22155,53,19,2024-12-09,46.53,2.99,296.01
22156,75,10,2023-10-15,39.75,2.06,99.51
22157,56,3,2024-10-28,24.28,1.13,134.3
22158,126,21,2023-12-18,61.11,0.42,463.27
22159,141,13,2023-06-14,23.77,0.78,232.95
22160,98,5,2023-01-04,87.8,6.66,119.27
22161,137,14,2023-02-27,6.1,0.6,85.73
22162,112,4,2024-05-23,53.11,4.38,120.03
22163,56,6,2023-09-08,67.29,1.92,96.39
22164,122,24,2023-07-05,60.46,2.77,305.45
22165,53,26,2023-12-15,33.78,0.03,247.87
22166,93,10,2023-12-08,43.18,3.04,84.76
22167,62,3,2023-06-17,30.41,1.03,329.38
22168,9999,888,2023-04-15,-73.68,7.09,-356.53
22169,132,14,2024-11-17,29.58,,301.99
22170,59,6,2023-04-07,56.44,3.92,496.2
22171,112,23,2023-10-14,6.58,0.51,248.19
22172,147,5,2024-11-22,62.79,2.41,105.23
22173,9,4,2023-07-14,48.18,1.97,221.45
22174,15,1,2024-08-07,89.77,3.83,193.06
22175,134,12,2023-07-22,76.82,3.77,251.88
22176,145,23,2024-09-16,29.63,1.31,105.8
22177,80,4,2024-03-01,70.47,6.69,350.13
22178,10,24,2023-11-13,70.11,1.29,483.69
22179,30,13,2023-08-31,41.06,3.14,340.14
22180,9999,888,2023-10-17,-73.71,2.69,-287.56
22181,95,12,2024-10-21,15.83,,358.45
22182,148,21,2024-11-26,12.38,0.5,308.67
22183,62,13,2024-11-12,53.75,2.81,89.48
22184,38,6,2023-06-04,82.47,5.64,323.49
22185,104,2,2024-02-22,43.8,0.92,171.98
22186,17,20,2023-11-01,83.25,3.26,482.26
22187,9999,888,2024-05-17,-46.54,1.97,-389.75
22188,81,21,2024-07-13,30.42,0.03,268.93
22189,124,2,2023-07-28,29.78,1.4,451.0
22190,16,17,2024-01-12,58.62,2.39,108.13
22191,134,17,2023-11-07,47.5,0.73,343.13
22192,5,15,2024-12-10,32.85,0.06,303.04
22193,39,24,2024-10-22,57.68,1.81,410.01
22194,144,12,2023-08-09,81.63,0.79,129.45
22195,44,26,2024-09-07,26.44,0.82,186.82
22196,84,20,2023-08-20,66.27,1.06,231.02
22197,9999,888,2024-11-11,-9.96,0.8,-480.37
